abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
M22397,,DEFAULT,AT,EUR,416,476,
M22397,,DEFAULT,AT,CHF,460,528,
,422721,DEFAULT,AT,EUR,416,476,
,422721,DEFAULT,AT,CHF,460,528,
M22398,,DEFAULT,AT,EUR,140,148,
M22398,,DEFAULT,AT,CHF,145,154,
,422722,DEFAULT,AT,EUR,140,148,
,422722,DEFAULT,AT,CHF,145,154,
M22410,,DEFAULT,AT,EUR,717,834,
M22410,,DEFAULT,AT,CHF,803,936,
,422741,DEFAULT,AT,EUR,717,834,
,422741,DEFAULT,AT,CHF,803,936,
M22411,,DEFAULT,AT,EUR,717,834,
M22411,,DEFAULT,AT,CHF,803,936,
,422743,DEFAULT,AT,EUR,717,834,
,422743,DEFAULT,AT,CHF,803,936,
M22412,,DEFAULT,AT,EUR,1158,1359,
M22412,,DEFAULT,AT,CHF,1306,1535,
,422745,DEFAULT,AT,EUR,1158,1359,
,422745,DEFAULT,AT,CHF,1306,1535,
M22432,,DEFAULT,AT,EUR,584,676,
M22432,,DEFAULT,AT,CHF,651,756,
,422780,DEFAULT,AT,EUR,584,676,
,422780,DEFAULT,AT,CHF,651,756,
M22484,,DEFAULT,AT,EUR,175,190,
M22484,,DEFAULT,AT,CHF,185,202,
,422855,DEFAULT,AT,EUR,175,190,
,422855,DEFAULT,AT,CHF,185,202,
M22613,,DEFAULT,AT,EUR,275,308,
M22613,,DEFAULT,AT,CHF,299,337,
,423105,DEFAULT,AT,EUR,275,308,
,423105,DEFAULT,AT,CHF,299,337,
M22660,,DEFAULT,AT,EUR,187,203,
M22660,,DEFAULT,AT,CHF,199,217,
M22660,,ORIGINAL,AT,EUR,196,214,
M22660,,ORIGINAL,AT,CHF,210,230,
,423172,DEFAULT,AT,EUR,187,203,
,423172,DEFAULT,AT,CHF,199,217,
,423172,ORIGINAL,AT,EUR,196,214,
,423172,ORIGINAL,AT,CHF,210,230,
M22661,,DEFAULT,AT,EUR,187,203,
M22661,,DEFAULT,AT,CHF,199,217,
,423173,DEFAULT,AT,EUR,187,203,
,423173,DEFAULT,AT,CHF,199,217,
M22662,,DEFAULT,AT,EUR,187,203,
M22662,,DEFAULT,AT,CHF,199,217,
,423174,DEFAULT,AT,EUR,187,203,
,423174,DEFAULT,AT,CHF,199,217,
M22663,,DEFAULT,AT,EUR,187,203,
M22663,,DEFAULT,AT,CHF,199,217,
M22663,,ORIGINAL,AT,EUR,196,214,
M22663,,ORIGINAL,AT,CHF,210,230,
,423175,DEFAULT,AT,EUR,187,203,
,423175,DEFAULT,AT,CHF,199,217,
,423175,ORIGINAL,AT,EUR,196,214,
,423175,ORIGINAL,AT,CHF,210,230,
M22664,,DEFAULT,AT,EUR,183,199,
M22664,,DEFAULT,AT,CHF,194,212,
,423178,DEFAULT,AT,EUR,183,199,
,423178,DEFAULT,AT,CHF,194,212,
M22682,,DEFAULT,AT,EUR,4711,5587,
M22682,,DEFAULT,AT,CHF,5356,6355,
,423237,DEFAULT,AT,EUR,4711,5587,
,423237,DEFAULT,AT,CHF,5356,6355,
M22293,,DEFAULT,AT,EUR,251,280,
M22293,,DEFAULT,AT,CHF,272,305,
,423383,DEFAULT,AT,EUR,251,280,
,423383,DEFAULT,AT,CHF,272,305,
M22796,,DEFAULT,AT,EUR,192,210,
M22796,,DEFAULT,AT,CHF,204,225,
M22796,,ORIGINAL,AT,EUR,202,222,
M22796,,ORIGINAL,AT,CHF,215,238,
,423452,DEFAULT,AT,EUR,192,210,
,423452,DEFAULT,AT,CHF,204,225,
,423452,ORIGINAL,AT,EUR,202,222,
,423452,ORIGINAL,AT,CHF,215,238,
M22797,,DEFAULT,AT,EUR,187,204,
M22797,,DEFAULT,AT,CHF,199,218,
,423456,DEFAULT,AT,EUR,187,204,
,423456,DEFAULT,AT,CHF,199,218,
M23067,,DEFAULT,AT,EUR,3480,4122,
M23067,,DEFAULT,AT,CHF,3953,4685,
,423909,DEFAULT,AT,EUR,3480,4122,
,423909,DEFAULT,AT,CHF,3953,4685,
M23340,,DEFAULT,AT,EUR,839,980,
M23340,,DEFAULT,AT,CHF,942,1103,
,424265,DEFAULT,AT,EUR,839,980,
,424265,DEFAULT,AT,CHF,942,1103,
M23343,,DEFAULT,AT,EUR,1190,1397,
M23343,,DEFAULT,AT,CHF,1342,1578,
,424270,DEFAULT,AT,EUR,1190,1397,
,424270,DEFAULT,AT,CHF,1342,1578,
M23345,,DEFAULT,AT,EUR,593,686,
M23345,,DEFAULT,AT,CHF,662,768,
,424273,DEFAULT,AT,EUR,593,686,
,424273,DEFAULT,AT,CHF,662,768,
M23432,,DEFAULT,AT,EUR,155,166,
M23432,,DEFAULT,AT,CHF,162,175,
,424372,DEFAULT,AT,EUR,155,166,
,424372,DEFAULT,AT,CHF,162,175,
M23436,,DEFAULT,AT,EUR,221,244,
M23436,,DEFAULT,AT,CHF,237,264,
,424384,DEFAULT,AT,EUR,221,244,
,424384,DEFAULT,AT,CHF,237,264,
M23438,,DEFAULT,AT,EUR,240,267,
M23438,,DEFAULT,AT,CHF,259,290,
,424390,DEFAULT,AT,EUR,240,267,
,424390,DEFAULT,AT,CHF,259,290,
M23440,,DEFAULT,AT,EUR,240,267,
M23440,,DEFAULT,AT,CHF,259,290,
,424397,DEFAULT,AT,EUR,240,267,
,424397,DEFAULT,AT,CHF,259,290,
M23441,,DEFAULT,AT,EUR,240,267,
M23441,,DEFAULT,AT,CHF,259,290,
,424400,DEFAULT,AT,EUR,240,267,
,424400,DEFAULT,AT,CHF,259,290,
M23444,,DEFAULT,AT,EUR,279,313,
M23444,,DEFAULT,AT,CHF,304,342,
,424409,DEFAULT,AT,EUR,279,313,
,424409,DEFAULT,AT,CHF,304,342,
M23450,,DEFAULT,AT,EUR,232,257,
M23450,,DEFAULT,AT,CHF,250,278,
,424430,DEFAULT,AT,EUR,232,257,
,424430,DEFAULT,AT,CHF,250,278,
M23451,,DEFAULT,AT,EUR,232,257,
M23451,,DEFAULT,AT,CHF,250,278,
,424431,DEFAULT,AT,EUR,232,257,
,424431,DEFAULT,AT,CHF,250,278,
M23454,,DEFAULT,AT,EUR,250,279,
M23454,,DEFAULT,AT,CHF,270,304,
,424442,DEFAULT,AT,EUR,250,279,
,424442,DEFAULT,AT,CHF,270,304,
M23455,,DEFAULT,AT,EUR,250,279,
M23455,,DEFAULT,AT,CHF,270,304,
,424447,DEFAULT,AT,EUR,250,279,
,424447,DEFAULT,AT,CHF,270,304,
M23456,,DEFAULT,AT,EUR,373,426,
M23456,,DEFAULT,AT,CHF,411,471,
,424449,DEFAULT,AT,EUR,373,426,
,424449,DEFAULT,AT,CHF,411,471,
M23457,,DEFAULT,AT,EUR,345,392,
M23457,,DEFAULT,AT,CHF,379,432,
,424453,DEFAULT,AT,EUR,345,392,
,424453,DEFAULT,AT,CHF,379,432,
M23459,,DEFAULT,AT,EUR,792,924,
M23459,,DEFAULT,AT,CHF,888,1039,
,424463,DEFAULT,AT,EUR,792,924,
,424463,DEFAULT,AT,CHF,888,1039,
M23460,,DEFAULT,AT,EUR,431,494,
M23460,,DEFAULT,AT,CHF,477,549,
,424464,DEFAULT,AT,EUR,431,494,
,424464,DEFAULT,AT,CHF,477,549,
M23461,,DEFAULT,AT,EUR,279,313,
M23461,,DEFAULT,AT,CHF,304,342,
,424466,DEFAULT,AT,EUR,279,313,
,424466,DEFAULT,AT,CHF,304,342,
M23462,,DEFAULT,AT,EUR,254,283,
M23462,,DEFAULT,AT,CHF,275,308,
,424472,DEFAULT,AT,EUR,254,283,
,424472,DEFAULT,AT,CHF,275,308,
M23463,,DEFAULT,AT,EUR,254,283,
M23463,,DEFAULT,AT,CHF,275,308,
,424475,DEFAULT,AT,EUR,254,283,
,424475,DEFAULT,AT,CHF,275,308,
M23467,,DEFAULT,AT,EUR,373,426,
M23467,,DEFAULT,AT,CHF,411,471,
,424493,DEFAULT,AT,EUR,373,426,
,424493,DEFAULT,AT,CHF,411,471,
M23468,,DEFAULT,AT,EUR,383,437,
M23468,,DEFAULT,AT,CHF,422,484,
,424496,DEFAULT,AT,EUR,383,437,
,424496,DEFAULT,AT,CHF,422,484,
M23469,,DEFAULT,AT,EUR,469,540,
M23469,,DEFAULT,AT,CHF,520,601,
,424503,DEFAULT,AT,EUR,469,540,
,424503,DEFAULT,AT,CHF,520,601,
M23470,,DEFAULT,AT,EUR,403,460,
M23470,,DEFAULT,AT,CHF,445,510,
,424506,DEFAULT,AT,EUR,403,460,
,424506,DEFAULT,AT,CHF,445,510,
M23471,,DEFAULT,AT,EUR,336,381,
M23471,,DEFAULT,AT,CHF,369,420,
,424510,DEFAULT,AT,EUR,336,381,
,424510,DEFAULT,AT,CHF,369,420,
M23472,,DEFAULT,AT,EUR,498,573,
M23472,,DEFAULT,AT,CHF,553,639,
,424513,DEFAULT,AT,EUR,498,573,
,424513,DEFAULT,AT,CHF,553,639,
M23473,,DEFAULT,AT,EUR,298,336,
M23473,,DEFAULT,AT,CHF,325,369,
,424516,DEFAULT,AT,EUR,298,336,
,424516,DEFAULT,AT,CHF,325,369,
M23475,,DEFAULT,AT,EUR,478,550,
M23475,,DEFAULT,AT,CHF,530,613,
,424527,DEFAULT,AT,EUR,478,550,
,424527,DEFAULT,AT,CHF,530,613,
M23476,,DEFAULT,AT,EUR,478,550,
M23476,,DEFAULT,AT,CHF,530,613,
,424528,DEFAULT,AT,EUR,478,550,
,424528,DEFAULT,AT,CHF,530,613,
M23477,,DEFAULT,AT,EUR,478,550,
M23477,,DEFAULT,AT,CHF,530,613,
,424529,DEFAULT,AT,EUR,478,550,
,424529,DEFAULT,AT,CHF,530,613,
M23478,,DEFAULT,AT,EUR,478,550,
M23478,,DEFAULT,AT,CHF,530,613,
,424530,DEFAULT,AT,EUR,478,550,
,424530,DEFAULT,AT,CHF,530,613,
M23479,,DEFAULT,AT,EUR,697,811,
M23479,,DEFAULT,AT,CHF,780,910,
,424531,DEFAULT,AT,EUR,697,811,
,424531,DEFAULT,AT,CHF,780,910,
M23482,,DEFAULT,AT,EUR,288,324,
M23482,,DEFAULT,AT,CHF,314,355,
,424542,DEFAULT,AT,EUR,288,324,
,424542,DEFAULT,AT,CHF,314,355,
M23484,,DEFAULT,AT,EUR,336,381,
M23484,,DEFAULT,AT,CHF,369,420,
,424546,DEFAULT,AT,EUR,336,381,
,424546,DEFAULT,AT,CHF,369,420,
M23486,,DEFAULT,AT,EUR,373,426,
M23486,,DEFAULT,AT,CHF,411,471,
,424549,DEFAULT,AT,EUR,373,426,
,424549,DEFAULT,AT,CHF,411,471,
M23487,,DEFAULT,AT,EUR,373,426,
M23487,,DEFAULT,AT,CHF,411,471,
,424550,DEFAULT,AT,EUR,373,426,
,424550,DEFAULT,AT,CHF,411,471,
M23488,,DEFAULT,AT,EUR,383,437,
M23488,,DEFAULT,AT,CHF,422,484,
,424551,DEFAULT,AT,EUR,383,437,
,424551,DEFAULT,AT,CHF,422,484,
M23510,,DEFAULT,AT,EUR,782,912,
M23510,,DEFAULT,AT,CHF,877,1025,
,424599,DEFAULT,AT,EUR,782,912,
,424599,DEFAULT,AT,CHF,877,1025,
M23512,,DEFAULT,AT,EUR,184,200,
M23512,,DEFAULT,AT,CHF,195,213,
,424605,DEFAULT,AT,EUR,184,200,
,424605,DEFAULT,AT,CHF,195,213,
M23513,,DEFAULT,AT,EUR,190,207,
M23513,,DEFAULT,AT,CHF,202,221,
,424606,DEFAULT,AT,EUR,190,207,
,424606,DEFAULT,AT,CHF,202,221,
M23720,,DEFAULT,AT,EUR,1390,1635,
M23720,,DEFAULT,AT,CHF,1570,1849,
,425073,DEFAULT,AT,EUR,1390,1635,
,425073,DEFAULT,AT,CHF,1570,1849,
M23721,,DEFAULT,AT,EUR,1884,2223,
M23721,,DEFAULT,AT,CHF,2133,2520,
,425074,DEFAULT,AT,EUR,1884,2223,
,425074,DEFAULT,AT,CHF,2133,2520,
M23722,,DEFAULT,AT,EUR,4680,5551,
M23722,,DEFAULT,AT,CHF,5321,6314,
,425075,DEFAULT,AT,EUR,4680,5551,
,425075,DEFAULT,AT,CHF,5321,6314,
M23724,,DEFAULT,AT,EUR,906,1059,
M23724,,DEFAULT,AT,CHF,1018,1193,
,425078,DEFAULT,AT,EUR,906,1059,
,425078,DEFAULT,AT,CHF,1018,1193,
M23723,,DEFAULT,AT,EUR,687,799,
M23723,,DEFAULT,AT,CHF,769,896,
,425079,DEFAULT,AT,EUR,687,799,
,425079,DEFAULT,AT,CHF,769,896,
M23725,,DEFAULT,AT,EUR,1599,1884,
M23725,,DEFAULT,AT,CHF,1808,2133,
,425082,DEFAULT,AT,EUR,1599,1884,
,425082,DEFAULT,AT,CHF,1808,2133,
M23726,,DEFAULT,AT,EUR,1734,2044,
M23726,,DEFAULT,AT,CHF,1962,2316,
,425083,DEFAULT,AT,EUR,1734,2044,
,425083,DEFAULT,AT,CHF,1962,2316,
M23727,,DEFAULT,AT,EUR,2349,2777,
M23727,,DEFAULT,AT,CHF,2663,3151,
,425084,DEFAULT,AT,EUR,2349,2777,
,425084,DEFAULT,AT,CHF,2663,3151,
M26415,,DEFAULT,AT,EUR,3004,3556,
M26415,,DEFAULT,AT,CHF,3410,4039,
,425086,DEFAULT,AT,EUR,3004,3556,
,425086,DEFAULT,AT,CHF,3410,4039,
M23729,,DEFAULT,AT,EUR,2264,2675,
M23729,,DEFAULT,AT,CHF,2566,3035,
,425087,DEFAULT,AT,EUR,2264,2675,
,425087,DEFAULT,AT,CHF,2566,3035,
M23730,,DEFAULT,AT,EUR,498,573,
M23730,,DEFAULT,AT,CHF,553,639,
,425088,DEFAULT,AT,EUR,498,573,
,425088,DEFAULT,AT,CHF,553,639,
M23731,,DEFAULT,AT,EUR,554,640,
M23731,,DEFAULT,AT,CHF,617,715,
,425090,DEFAULT,AT,EUR,554,640,
,425090,DEFAULT,AT,CHF,617,715,
M23732,,DEFAULT,AT,EUR,782,912,
M23732,,DEFAULT,AT,CHF,877,1025,
,425093,DEFAULT,AT,EUR,782,912,
,425093,DEFAULT,AT,CHF,877,1025,
M26416,,DEFAULT,AT,EUR,3716,4404,
M26416,,DEFAULT,AT,CHF,4222,5006,
,425096,DEFAULT,AT,EUR,3716,4404,
,425096,DEFAULT,AT,CHF,4222,5006,
M26417,,DEFAULT,AT,EUR,1476,1737,
M26417,,DEFAULT,AT,CHF,1668,1966,
,425097,DEFAULT,AT,EUR,1476,1737,
,425097,DEFAULT,AT,CHF,1668,1966,
M26418,,DEFAULT,AT,EUR,1779,2098,
M26418,,DEFAULT,AT,CHF,2014,2377,
,425098,DEFAULT,AT,EUR,1779,2098,
,425098,DEFAULT,AT,CHF,2014,2377,
M26419,,DEFAULT,AT,EUR,2359,2788,
M26419,,DEFAULT,AT,CHF,2675,3164,
,425099,DEFAULT,AT,EUR,2359,2788,
,425099,DEFAULT,AT,CHF,2675,3164,
M26420,,DEFAULT,AT,EUR,2454,2901,
M26420,,DEFAULT,AT,CHF,2783,3293,
,425100,DEFAULT,AT,EUR,2454,2901,
,425100,DEFAULT,AT,CHF,2783,3293,
M23751,,DEFAULT,AT,EUR,2872,3399,
M23751,,DEFAULT,AT,CHF,3260,3860,
,425123,DEFAULT,AT,EUR,2872,3399,
,425123,DEFAULT,AT,CHF,3260,3860,
M23766,,DEFAULT,AT,EUR,1048,1229,
M23766,,DEFAULT,AT,CHF,1180,1387,
,425140,DEFAULT,AT,EUR,1048,1229,
,425140,DEFAULT,AT,CHF,1180,1387,
M23770,,DEFAULT,AT,EUR,1808,2133,
M23770,,DEFAULT,AT,CHF,2047,2417,
,425149,DEFAULT,AT,EUR,1808,2133,
,425149,DEFAULT,AT,CHF,2047,2417,
M23764,,DEFAULT,AT,EUR,1903,2246,
M23764,,DEFAULT,AT,CHF,2155,2546,
,425150,DEFAULT,AT,EUR,1903,2246,
,425150,DEFAULT,AT,CHF,2155,2546,
M23771,,DEFAULT,AT,EUR,2663,3150,
M23771,,DEFAULT,AT,CHF,3021,3576,
,425152,DEFAULT,AT,EUR,2663,3150,
,425152,DEFAULT,AT,CHF,3021,3576,
M23777,,DEFAULT,AT,EUR,1253,1472,
M23777,,DEFAULT,AT,CHF,1414,1664,
,425159,DEFAULT,AT,EUR,1253,1472,
,425159,DEFAULT,AT,CHF,1414,1664,
M24143,,DEFAULT,AT,EUR,640,742,
M24143,,DEFAULT,AT,CHF,715,831,
,425751,DEFAULT,AT,EUR,640,742,
,425751,DEFAULT,AT,CHF,715,831,
M24416,,DEFAULT,AT,EUR,6271,7444,
M24416,,DEFAULT,AT,CHF,7134,8472,
,426376,DEFAULT,AT,EUR,6271,7444,
,426376,DEFAULT,AT,CHF,7134,8472,
M24417,,DEFAULT,AT,EUR,11401,13548,
M24417,,DEFAULT,AT,CHF,12983,15430,
,426377,DEFAULT,AT,EUR,11401,13548,
,426377,DEFAULT,AT,CHF,12983,15430,
M24418,,DEFAULT,AT,EUR,16149,19199,
M24418,,DEFAULT,AT,CHF,18395,21872,
M24418,,ORIGINAL,AT,EUR,17932,21321,
M24418,,ORIGINAL,AT,CHF,20427,24291,
,426378,DEFAULT,AT,EUR,16149,19199,
,426378,DEFAULT,AT,CHF,18395,21872,
,426378,ORIGINAL,AT,EUR,17932,21321,
,426378,ORIGINAL,AT,CHF,20427,24291,
M24563,,DEFAULT,AT,EUR,1643,1936,
M24563,,DEFAULT,AT,CHF,1859,2193,
,426531,DEFAULT,AT,EUR,1643,1936,
,426531,DEFAULT,AT,CHF,1859,2193,
M24605,,DEFAULT,AT,EUR,3626,4296,
M24605,,DEFAULT,AT,CHF,4119,4883,
M24605,,ORIGINAL,AT,EUR,4017,4762,
M24605,,ORIGINAL,AT,CHF,4565,5414,
,426581,DEFAULT,AT,EUR,3626,4296,
,426581,DEFAULT,AT,CHF,4119,4883,
,426581,ORIGINAL,AT,EUR,4017,4762,
,426581,ORIGINAL,AT,CHF,4565,5414,
M24606,,DEFAULT,AT,EUR,788,919,
M24606,,DEFAULT,AT,CHF,884,1033,
,426582,DEFAULT,AT,EUR,788,919,
,426582,DEFAULT,AT,CHF,884,1033,
M24609,,DEFAULT,AT,EUR,7074,8399,
M24609,,DEFAULT,AT,CHF,8050,9560,
,426587,DEFAULT,AT,EUR,7074,8399,
,426587,DEFAULT,AT,CHF,8050,9560,
M24610,,DEFAULT,AT,EUR,2562,3030,
M24610,,DEFAULT,AT,CHF,2906,3440,
,426588,DEFAULT,AT,EUR,2562,3030,
,426588,DEFAULT,AT,CHF,2906,3440,
M24612,,DEFAULT,AT,EUR,1457,1715,
M24612,,DEFAULT,AT,CHF,1646,1941,
,426590,DEFAULT,AT,EUR,1457,1715,
,426590,DEFAULT,AT,CHF,1646,1941,
M24613,,DEFAULT,AT,EUR,878,1025,
M24613,,DEFAULT,AT,CHF,986,1154,
,426591,DEFAULT,AT,EUR,878,1025,
,426591,DEFAULT,AT,CHF,986,1154,
M24632,,DEFAULT,AT,EUR,10055,11946,
M24632,,DEFAULT,AT,CHF,11448,13604,
,426615,DEFAULT,AT,EUR,10055,11946,
,426615,DEFAULT,AT,CHF,11448,13604,
M24637,,DEFAULT,AT,EUR,1104,1295,
M24637,,DEFAULT,AT,CHF,1244,1462,
,426620,DEFAULT,AT,EUR,1104,1295,
,426620,DEFAULT,AT,CHF,1244,1462,
M25598,,DEFAULT,AT,EUR,1213,1424,
M25598,,DEFAULT,AT,CHF,1368,1609,
,427913,DEFAULT,AT,EUR,1213,1424,
,427913,DEFAULT,AT,CHF,1368,1609,
M25599,,DEFAULT,AT,EUR,2156,2547,
M25599,,DEFAULT,AT,CHF,2443,2889,
,427914,DEFAULT,AT,EUR,2156,2547,
,427914,DEFAULT,AT,CHF,2443,2889,
M25600,,DEFAULT,AT,EUR,1587,1870,
M25600,,DEFAULT,AT,CHF,1795,2117,
,427915,DEFAULT,AT,EUR,1587,1870,
,427915,DEFAULT,AT,CHF,1795,2117,
M1002203,,DEFAULT,AT,EUR,16264,19335,
M1002203,,DEFAULT,AT,CHF,18526,22027,
,463981,DEFAULT,AT,EUR,16264,19335,
,463981,DEFAULT,AT,CHF,18526,22027,
M1014629,,DEFAULT,AT,EUR,34222,40705,
M1014629,,DEFAULT,AT,CHF,38999,46389,
,463994,DEFAULT,AT,EUR,34222,40705,
,463994,DEFAULT,AT,CHF,38999,46389,
M1024601,,DEFAULT,AT,EUR,39252,46691,
M1024601,,DEFAULT,AT,CHF,44733,53213,
,464000,DEFAULT,AT,EUR,39252,46691,
,464000,DEFAULT,AT,CHF,44733,53213,
M1015356,,DEFAULT,AT,EUR,39252,46691,
M1015356,,DEFAULT,AT,CHF,44733,53213,
,464001,DEFAULT,AT,EUR,39252,46691,
,464001,DEFAULT,AT,CHF,44733,53213,
M1015355,,DEFAULT,AT,EUR,39252,46691,
M1015355,,DEFAULT,AT,CHF,44733,53213,
,464002,DEFAULT,AT,EUR,39252,46691,
,464002,DEFAULT,AT,CHF,44733,53213,
M1014645,,DEFAULT,AT,EUR,70454,83821,
M1014645,,DEFAULT,AT,CHF,80303,95541,
,464003,DEFAULT,AT,EUR,70454,83821,
,464003,DEFAULT,AT,CHF,80303,95541,
M1014646,,DEFAULT,AT,EUR,185789,221070,
M1014646,,DEFAULT,AT,CHF,211785,252005,
,464004,DEFAULT,AT,EUR,185789,221070,
,464004,DEFAULT,AT,CHF,211785,252005,
M1014653,,DEFAULT,AT,EUR,59483,70766,
M1014653,,DEFAULT,AT,CHF,67796,80659,
,464005,DEFAULT,AT,EUR,59483,70766,
,464005,DEFAULT,AT,CHF,67796,80659,
M1014656,,DEFAULT,AT,EUR,48800,58100,
M1014656,,DEFAULT,AT,CHF,55618,66220,
,464007,DEFAULT,AT,EUR,48800,58100,
,464007,DEFAULT,AT,CHF,55618,66220,
M1014642,,DEFAULT,AT,EUR,49317,58669,
M1014642,,DEFAULT,AT,CHF,56207,66868,
,464012,DEFAULT,AT,EUR,49317,58669,
,464012,DEFAULT,AT,CHF,56207,66868,
M1014643,,DEFAULT,AT,EUR,55356,65855,
M1014643,,DEFAULT,AT,CHF,63091,75060,
,464013,DEFAULT,AT,EUR,55356,65855,
,464013,DEFAULT,AT,CHF,63091,75060,
M1014644,,DEFAULT,AT,EUR,63408,75437,
M1014644,,DEFAULT,AT,CHF,72271,85984,
,464014,DEFAULT,AT,EUR,63408,75437,
,464014,DEFAULT,AT,CHF,72271,85984,
M88181,,DEFAULT,AT,EUR,216497,257613,
M88181,,DEFAULT,AT,CHF,246792,293664,
,490001,DEFAULT,AT,EUR,216497,257613,
,490001,DEFAULT,AT,CHF,246792,293664,
M88182,,DEFAULT,AT,EUR,246692,293545,
M88182,,DEFAULT,AT,CHF,281214,334627,
,490002,DEFAULT,AT,EUR,246692,293545,
,490002,DEFAULT,AT,CHF,281214,334627,
M857,,DEFAULT,AT,EUR,25516,30345,
M857,,DEFAULT,AT,CHF,29074,34579,
,500344,DEFAULT,AT,EUR,25516,30345,
,500344,DEFAULT,AT,CHF,29074,34579,
M75730,,DEFAULT,AT,EUR,20447,24313,
M75730,,DEFAULT,AT,CHF,23295,27702,
,500380,DEFAULT,AT,EUR,20447,24313,
,500380,DEFAULT,AT,CHF,23295,27702,
M852,,DEFAULT,AT,EUR,34282,40777,
M852,,DEFAULT,AT,CHF,39067,46471,
,500487,DEFAULT,AT,EUR,34282,40777,
,500487,DEFAULT,AT,CHF,39067,46471,
M58335,,DEFAULT,AT,EUR,34067,40521,
M58335,,DEFAULT,AT,CHF,38822,46179,
,500942,DEFAULT,AT,EUR,34067,40521,
,500942,DEFAULT,AT,CHF,38822,46179,
M58336,,DEFAULT,AT,EUR,56279,66953,
M58336,,DEFAULT,AT,CHF,64144,76312,
,500946,DEFAULT,AT,EUR,56279,66953,
,500946,DEFAULT,AT,CHF,64144,76312,
M58315,,DEFAULT,AT,EUR,29187,34714,
M58315,,DEFAULT,AT,CHF,33259,39559,
,501000,DEFAULT,AT,EUR,29187,34714,
,501000,DEFAULT,AT,CHF,33259,39559,
M62306,,DEFAULT,AT,EUR,7789,9251,
M62306,,DEFAULT,AT,CHF,8865,10532,
,501022,DEFAULT,AT,EUR,7789,9251,
,501022,DEFAULT,AT,CHF,8865,10532,
M62301,,DEFAULT,AT,EUR,5343,6340,
M62301,,DEFAULT,AT,CHF,6077,7213,
,501039,DEFAULT,AT,EUR,5343,6340,
,501039,DEFAULT,AT,CHF,6077,7213,
M62305,,DEFAULT,AT,EUR,6701,7955,
M62305,,DEFAULT,AT,CHF,7625,9054,
,501040,DEFAULT,AT,EUR,6701,7955,
,501040,DEFAULT,AT,CHF,7625,9054,
M68854,,DEFAULT,AT,EUR,62201,74000,
M68854,,DEFAULT,AT,CHF,70895,84346,
,501517,DEFAULT,AT,EUR,62201,74000,
,501517,DEFAULT,AT,CHF,70895,84346,
M68726,,DEFAULT,AT,EUR,21739,25851,
M68726,,DEFAULT,AT,CHF,24768,29456,
,502173,DEFAULT,AT,EUR,21739,25851,
,502173,DEFAULT,AT,CHF,24768,29456,
M68727,,DEFAULT,AT,EUR,23148,27528,
M68727,,DEFAULT,AT,CHF,26374,31367,
,502178,DEFAULT,AT,EUR,23148,27528,
,502178,DEFAULT,AT,CHF,26374,31367,
M1896,,DEFAULT,AT,EUR,56848,67631,
M1896,,DEFAULT,AT,CHF,64792,77085,
,506670,DEFAULT,AT,EUR,56848,67631,
,506670,DEFAULT,AT,CHF,64792,77085,
M858,,DEFAULT,AT,EUR,42567,50636,
M858,,DEFAULT,AT,CHF,48512,57711,
,506719,DEFAULT,AT,EUR,42567,50636,
,506719,DEFAULT,AT,CHF,48512,57711,
M859,,DEFAULT,AT,EUR,47276,56240,
M859,,DEFAULT,AT,CHF,53880,64099,
,507871,DEFAULT,AT,EUR,47276,56240,
,507871,DEFAULT,AT,CHF,53880,64099,
M75686,,DEFAULT,AT,EUR,47035,55952,
M75686,,DEFAULT,AT,CHF,53605,63771,
,507920,DEFAULT,AT,EUR,47035,55952,
,507920,DEFAULT,AT,CHF,53605,63771,
M856,,DEFAULT,AT,EUR,24432,29055,
M856,,DEFAULT,AT,CHF,27838,33108,
,508165,DEFAULT,AT,EUR,24432,29055,
,508165,DEFAULT,AT,CHF,27838,33108,
M43347,,DEFAULT,AT,EUR,18288,21743,
M43347,,DEFAULT,AT,CHF,20834,24773,
,508321,DEFAULT,AT,EUR,18288,21743,
,508321,DEFAULT,AT,CHF,20834,24773,
M75727,,DEFAULT,AT,EUR,57978,68975,
M75727,,DEFAULT,AT,CHF,66080,78617,
,508328,DEFAULT,AT,EUR,57978,68975,
,508328,DEFAULT,AT,CHF,66080,78617,
M75700,,DEFAULT,AT,EUR,27925,33211,
M75700,,DEFAULT,AT,CHF,31820,37846,
,508330,DEFAULT,AT,EUR,27925,33211,
,508330,DEFAULT,AT,CHF,31820,37846,
M75685,,DEFAULT,AT,EUR,47777,56836,
M75685,,DEFAULT,AT,CHF,54451,64779,
,508378,DEFAULT,AT,EUR,47777,56836,
,508378,DEFAULT,AT,CHF,54451,64779,
M55895,,DEFAULT,AT,EUR,40259,47889,
M55895,,DEFAULT,AT,CHF,45881,54579,
,509070,DEFAULT,AT,EUR,40259,47889,
,509070,DEFAULT,AT,CHF,45881,54579,
M1014874,,DEFAULT,AT,EUR,19122,22737,
M1014874,,DEFAULT,AT,CHF,21785,25906,
,512067,DEFAULT,AT,EUR,19122,22737,
,512067,DEFAULT,AT,CHF,21785,25906,
M1014866,,DEFAULT,AT,EUR,20129,23934,
M1014866,,DEFAULT,AT,CHF,22933,27270,
,512081,DEFAULT,AT,EUR,20129,23934,
,512081,DEFAULT,AT,CHF,22933,27270,
M1014871,,DEFAULT,AT,EUR,20129,23934,
