merchant_relation_key,abstract_sku,concrete_sku,price_type,store,currency,price_net,price_gross
mr-004,M770,,DEFAULT,AT,CHF,23919,28465
mr-004,M770,,ORIGINAL,AT,CHF,26577,31627
mr-004,,100266,DEFAULT,AT,CHF,23919,28465
mr-004,,100266,ORIGINAL,AT,CHF,26577,31627
mr-004,M634,,DEFAULT,AT,CHF,121623,144731
mr-004,M634,,ORIGINAL,AT,CHF,135137,160812
mr-004,,100288,DEFAULT,AT,CHF,121623,144731
mr-004,,100288,ORIGINAL,AT,CHF,135137,160812
mr-004,M10569,,DEFAULT,AT,CHF,25683,30563
mr-004,M10569,,ORIGINAL,AT,CHF,28537,33958
mr-004,,100414,DEFAULT,AT,CHF,25683,30563
mr-004,,100414,ORIGINAL,AT,CHF,28537,33958
mr-004,M39654,,DEFAULT,AT,CHF,6409,7627
mr-004,M39654,,ORIGINAL,AT,CHF,7121,8474
mr-004,,100429,DEFAULT,AT,CHF,6409,7627
mr-004,,100429,ORIGINAL,AT,CHF,7121,8474
mr-004,M11222,,DEFAULT,AT,CHF,10485,12478
mr-004,M11222,,ORIGINAL,AT,CHF,11650,13864
mr-004,,100430,DEFAULT,AT,CHF,10485,12478
mr-004,,100430,ORIGINAL,AT,CHF,11650,13864
mr-004,M2393,,DEFAULT,AT,CHF,9404,11192
mr-004,M2393,,ORIGINAL,AT,CHF,10449,12435
mr-004,,100588,DEFAULT,AT,CHF,9404,11192
mr-004,,100588,ORIGINAL,AT,CHF,10449,12435
mr-004,M45050,,DEFAULT,AT,CHF,22111,26313
mr-004,M45050,,ORIGINAL,AT,CHF,24568,29236
mr-004,,100666,DEFAULT,AT,CHF,22111,26313
mr-004,,100666,ORIGINAL,AT,CHF,24568,29236
mr-004,M302,,DEFAULT,AT,CHF,9526,11337
mr-004,M302,,ORIGINAL,AT,CHF,10585,12596
mr-004,,100682,DEFAULT,AT,CHF,9526,11337
mr-004,,100682,ORIGINAL,AT,CHF,10585,12596
mr-004,M75601,,DEFAULT,AT,CHF,11835,14085
mr-004,M75601,,ORIGINAL,AT,CHF,13150,15650
mr-004,,100683,DEFAULT,AT,CHF,11835,14085
mr-004,,100683,ORIGINAL,AT,CHF,13150,15650
mr-004,M53238,,DEFAULT,AT,CHF,17434,20747
mr-004,M53238,,ORIGINAL,AT,CHF,19371,23052
mr-004,,100907,DEFAULT,AT,CHF,17434,20747
mr-004,,100907,ORIGINAL,AT,CHF,19371,23052
mr-004,M53331,,DEFAULT,AT,CHF,14355,17082
mr-004,M53331,,ORIGINAL,AT,CHF,15950,18980
mr-004,,100949,DEFAULT,AT,CHF,14355,17082
mr-004,,100949,ORIGINAL,AT,CHF,15950,18980
mr-004,M49344,,DEFAULT,AT,CHF,12830,15267
mr-004,M49344,,ORIGINAL,AT,CHF,14254,16963
mr-004,,100999,DEFAULT,AT,CHF,12830,15267
mr-004,,100999,ORIGINAL,AT,CHF,14254,16963
mr-004,M49207,,DEFAULT,AT,CHF,34506,41062
mr-004,M49207,,ORIGINAL,AT,CHF,38340,45624
mr-004,,101007,DEFAULT,AT,CHF,34506,41062
mr-004,,101007,ORIGINAL,AT,CHF,38340,45624
mr-004,M53235,,DEFAULT,AT,CHF,30748,36589
mr-004,M53235,,ORIGINAL,AT,CHF,34164,40654
mr-004,,101102,DEFAULT,AT,CHF,30748,36589
mr-004,,101102,ORIGINAL,AT,CHF,34164,40654
mr-004,M731,,DEFAULT,AT,CHF,27794,33075
mr-004,M731,,ORIGINAL,AT,CHF,30882,36750
mr-004,,101171,DEFAULT,AT,CHF,27794,33075
mr-004,,101171,ORIGINAL,AT,CHF,30882,36750
mr-004,M1028038,,DEFAULT,AT,CHF,15370,18291
mr-004,M1028038,,ORIGINAL,AT,CHF,17078,20323
mr-004,,101172,DEFAULT,AT,CHF,15370,18291
mr-004,,101172,ORIGINAL,AT,CHF,17078,20323
mr-004,M2495,,DEFAULT,AT,CHF,14725,17522
mr-004,M2495,,ORIGINAL,AT,CHF,16361,19469
mr-004,,101226,DEFAULT,AT,CHF,14725,17522
mr-004,,101226,ORIGINAL,AT,CHF,16361,19469
mr-004,M11480,,DEFAULT,AT,CHF,17458,20775
mr-004,M11480,,ORIGINAL,AT,CHF,19398,23083
mr-004,,101441,DEFAULT,AT,CHF,17458,20775
mr-004,,101441,ORIGINAL,AT,CHF,19398,23083
mr-004,M1014948,,DEFAULT,AT,CHF,16855,20058
mr-004,M1014948,,ORIGINAL,AT,CHF,18728,22286
mr-004,,101509,DEFAULT,AT,CHF,16855,20058
mr-004,,101509,ORIGINAL,AT,CHF,18728,22286
mr-004,M64933,,DEFAULT,AT,CHF,10490,12484
mr-004,M64933,,ORIGINAL,AT,CHF,11656,13870
mr-004,,101515,DEFAULT,AT,CHF,10490,12484
mr-004,,101515,ORIGINAL,AT,CHF,11656,13870
mr-004,M39658,,DEFAULT,AT,CHF,17499,20824
mr-004,M39658,,ORIGINAL,AT,CHF,19443,23138
mr-004,,101560,DEFAULT,AT,CHF,17499,20824
mr-004,,101560,ORIGINAL,AT,CHF,19443,23138
mr-004,M15226,,DEFAULT,AT,CHF,19560,23277
mr-004,M15226,,ORIGINAL,AT,CHF,21733,25862
mr-004,,101759,DEFAULT,AT,CHF,19560,23277
mr-004,,101759,ORIGINAL,AT,CHF,21733,25862
mr-004,M79890,,DEFAULT,AT,CHF,10021,11925
mr-004,M79890,,ORIGINAL,AT,CHF,11134,13250
mr-004,,101828,DEFAULT,AT,CHF,10021,11925
mr-004,,101828,ORIGINAL,AT,CHF,11134,13250
mr-004,M74972,,DEFAULT,AT,CHF,30112,35834
mr-004,M74972,,ORIGINAL,AT,CHF,33458,39814
mr-004,,101863,DEFAULT,AT,CHF,30112,35834
mr-004,,101863,ORIGINAL,AT,CHF,33458,39814
mr-004,M74974,,DEFAULT,AT,CHF,39423,46914
mr-004,M74974,,ORIGINAL,AT,CHF,43803,52126
mr-004,,101865,DEFAULT,AT,CHF,39423,46914
mr-004,,101865,ORIGINAL,AT,CHF,43803,52126
mr-004,M74907,,DEFAULT,AT,CHF,54473,64822
mr-004,M74907,,ORIGINAL,AT,CHF,60525,72024
mr-004,,101940,DEFAULT,AT,CHF,54473,64822
mr-004,,101940,ORIGINAL,AT,CHF,60525,72024
mr-004,M1018212,,DEFAULT,AT,CHF,39226,46680
mr-004,M1018212,,ORIGINAL,AT,CHF,43585,51866
mr-004,,102121,DEFAULT,AT,CHF,39226,46680
mr-004,,102121,ORIGINAL,AT,CHF,43585,51866
mr-004,M58035,,DEFAULT,AT,CHF,24900,29631
mr-004,M58035,,ORIGINAL,AT,CHF,27666,32923
mr-004,,102124,DEFAULT,AT,CHF,24900,29631
mr-004,,102124,ORIGINAL,AT,CHF,27666,32923
mr-004,,102126,DEFAULT,AT,CHF,24261,28870
mr-004,,102126,ORIGINAL,AT,CHF,26956,32078
mr-004,,102128,DEFAULT,AT,CHF,28836,34315
mr-004,,102128,ORIGINAL,AT,CHF,32040,38128
mr-004,,102130,DEFAULT,AT,CHF,29684,35324
mr-004,,102130,ORIGINAL,AT,CHF,32982,39249
mr-004,M58100,,DEFAULT,AT,CHF,24146,28733
mr-004,M58100,,ORIGINAL,AT,CHF,26828,31925
mr-004,,102169,DEFAULT,AT,CHF,24146,28733
mr-004,,102169,ORIGINAL,AT,CHF,26828,31925
mr-004,M58095,,DEFAULT,AT,CHF,14008,16670
mr-004,M58095,,ORIGINAL,AT,CHF,15564,18522
mr-004,,102177,DEFAULT,AT,CHF,14008,16670
mr-004,,102177,ORIGINAL,AT,CHF,15564,18522
mr-004,M58102,,DEFAULT,AT,CHF,15358,18276
mr-004,,102180,DEFAULT,AT,CHF,15358,18276
mr-004,M58103,,DEFAULT,AT,CHF,15358,18276
mr-004,,102181,DEFAULT,AT,CHF,15358,18276
mr-004,M58104,,DEFAULT,AT,CHF,15358,18276
mr-004,,102182,DEFAULT,AT,CHF,15358,18276
mr-004,M58105,,DEFAULT,AT,CHF,15358,18276
mr-004,,102183,DEFAULT,AT,CHF,15358,18276
mr-004,M61124,,DEFAULT,AT,CHF,14110,16790
mr-004,,102708,DEFAULT,AT,CHF,14110,16790
mr-004,M61125,,DEFAULT,AT,CHF,16675,19844
mr-004,,102712,DEFAULT,AT,CHF,16675,19844
mr-004,M53287,,DEFAULT,AT,CHF,11544,13738
mr-004,,102775,DEFAULT,AT,CHF,11544,13738
mr-004,M53288,,DEFAULT,AT,CHF,11886,14145
mr-004,,102779,DEFAULT,AT,CHF,11886,14145
mr-004,M226,,DEFAULT,AT,CHF,35661,42436
mr-004,,102809,DEFAULT,AT,CHF,35661,42436
mr-004,M62584,,DEFAULT,AT,CHF,15306,18215
mr-004,,102841,DEFAULT,AT,CHF,15306,18215
mr-004,M766,,DEFAULT,AT,CHF,17530,20862
mr-004,,102917,DEFAULT,AT,CHF,17530,20862
mr-004,M767,,DEFAULT,AT,CHF,18086,21522
mr-004,,102918,DEFAULT,AT,CHF,18086,21522
mr-004,M768,,DEFAULT,AT,CHF,19754,23507
mr-004,,102919,DEFAULT,AT,CHF,19754,23507
mr-004,M769,,DEFAULT,AT,CHF,21122,25135
mr-004,,102920,DEFAULT,AT,CHF,21122,25135
mr-004,M771,,DEFAULT,AT,CHF,22833,27171
mr-004,,102922,DEFAULT,AT,CHF,22833,27171
mr-004,M787,,DEFAULT,AT,CHF,21207,25238
mr-004,,102923,DEFAULT,AT,CHF,21207,25238
mr-004,M788,,DEFAULT,AT,CHF,22662,26967
mr-004,,102924,DEFAULT,AT,CHF,22662,26967
mr-004,M789,,DEFAULT,AT,CHF,23174,27578
mr-004,,102925,DEFAULT,AT,CHF,23174,27578
mr-004,,102935,DEFAULT,AT,CHF,11731,13961
mr-004,,102936,DEFAULT,AT,CHF,13383,15926
mr-004,,102938,DEFAULT,AT,CHF,15906,18928
mr-004,,102939,DEFAULT,AT,CHF,16846,20047
mr-004,M719,,DEFAULT,AT,CHF,17574,20913
mr-004,,102940,DEFAULT,AT,CHF,17574,20913
mr-004,M72878,,DEFAULT,AT,CHF,17246,20523
mr-004,,102972,DEFAULT,AT,CHF,17246,20523
mr-004,M64947,,DEFAULT,AT,CHF,12108,14410
mr-004,,102976,DEFAULT,AT,CHF,12108,14410
mr-004,M64934,,DEFAULT,AT,CHF,18727,22286
mr-004,,102988,DEFAULT,AT,CHF,18727,22286
mr-004,M40490,,DEFAULT,AT,CHF,23858,28392
mr-004,,103117,DEFAULT,AT,CHF,23858,28392
mr-004,M40491,,DEFAULT,AT,CHF,30700,36534
mr-004,,103118,DEFAULT,AT,CHF,30700,36534
mr-004,M11306,,DEFAULT,AT,CHF,13734,16342
mr-004,,103235,DEFAULT,AT,CHF,13734,16342
mr-004,M74815,,DEFAULT,AT,CHF,16162,19233
mr-004,,103296,DEFAULT,AT,CHF,16162,19233
mr-004,M66923,,DEFAULT,AT,CHF,8517,10134
mr-004,,103388,DEFAULT,AT,CHF,8517,10134
mr-004,M69408,,DEFAULT,AT,CHF,19411,23101
mr-004,,103510,DEFAULT,AT,CHF,19411,23101
mr-004,M1028049,,DEFAULT,AT,CHF,25570,30427
mr-004,,103740,DEFAULT,AT,CHF,25570,30427
mr-004,M72844,,DEFAULT,AT,CHF,58921,70116
mr-004,,103836,DEFAULT,AT,CHF,58921,70116
mr-004,M72843,,DEFAULT,AT,CHF,39252,46710
mr-004,,103838,DEFAULT,AT,CHF,39252,46710
mr-004,M72937,,DEFAULT,AT,CHF,45409,54038
mr-004,,103889,DEFAULT,AT,CHF,45409,54038
mr-004,M72938,,DEFAULT,AT,CHF,47034,55971
mr-004,,103890,DEFAULT,AT,CHF,47034,55971
mr-004,M72933,,DEFAULT,AT,CHF,36474,43403
mr-004,,103905,DEFAULT,AT,CHF,36474,43403
mr-004,M72935,,DEFAULT,AT,CHF,38098,45337
mr-004,,103907,DEFAULT,AT,CHF,38098,45337
mr-004,M26831,,DEFAULT,AT,CHF,58921,70116
mr-004,,104074,DEFAULT,AT,CHF,58921,70116
mr-004,M10577,,DEFAULT,AT,CHF,7499,8923
mr-004,,104151,DEFAULT,AT,CHF,7499,8923
mr-004,M10871,,DEFAULT,AT,CHF,8798,10471
mr-004,,104190,DEFAULT,AT,CHF,8798,10471
mr-004,M10872,,DEFAULT,AT,CHF,9338,11112
mr-004,,104192,DEFAULT,AT,CHF,9338,11112
mr-004,M11473,,DEFAULT,AT,CHF,9671,11509
mr-004,,104440,DEFAULT,AT,CHF,9671,11509
mr-004,M75071,,DEFAULT,AT,CHF,17750,21124
mr-004,,104445,DEFAULT,AT,CHF,17750,21124
mr-004,M11542,,DEFAULT,AT,CHF,8798,10471
mr-004,M11542,,ORIGINAL,AT,CHF,9776,11634
mr-004,,104517,DEFAULT,AT,CHF,8798,10471
mr-004,,104517,ORIGINAL,AT,CHF,9776,11634
mr-004,M2365,,DEFAULT,AT,CHF,21721,25847
mr-004,,104523,DEFAULT,AT,CHF,21721,25847
mr-004,M2366,,DEFAULT,AT,CHF,23398,27844
mr-004,,104524,DEFAULT,AT,CHF,23398,27844
mr-004,M526,,DEFAULT,AT,CHF,24279,28892
mr-004,,104937,DEFAULT,AT,CHF,24279,28892
mr-004,M528,,DEFAULT,AT,CHF,25202,29990
mr-004,M528,,ORIGINAL,AT,CHF,28002,33322
mr-004,,104939,DEFAULT,AT,CHF,25202,29990
mr-004,,104939,ORIGINAL,AT,CHF,28002,33322
mr-004,M79892,,DEFAULT,AT,CHF,11047,13147
mr-004,,107061,DEFAULT,AT,CHF,11047,13147
mr-004,M79932,,DEFAULT,AT,CHF,7620,9069
mr-004,,107063,DEFAULT,AT,CHF,7620,9069
mr-004,M80392,,DEFAULT,AT,CHF,15579,18540
mr-004,,107253,DEFAULT,AT,CHF,15579,18540
mr-004,,107252,DEFAULT,AT,CHF,17137,20394
mr-004,M12655,,DEFAULT,AT,CHF,15579,18540
mr-004,,107254,DEFAULT,AT,CHF,15579,18540
mr-004,M87416,,DEFAULT,AT,CHF,34355,40884
mr-004,,107273,DEFAULT,AT,CHF,34355,40884
mr-004,M87599,,DEFAULT,AT,CHF,59402,70689
mr-004,,107287,DEFAULT,AT,CHF,59402,70689
mr-004,M213,,DEFAULT,AT,CHF,21833,25981
mr-004,,107305,DEFAULT,AT,CHF,21833,25981
mr-004,M229,,DEFAULT,AT,CHF,28877,34364
mr-004,,107306,DEFAULT,AT,CHF,28877,34364
mr-004,M14054,,DEFAULT,AT,CHF,39052,46472
mr-004,,107310,DEFAULT,AT,CHF,39052,46472
mr-004,M15127,,DEFAULT,AT,CHF,21833,25981
mr-004,,107311,DEFAULT,AT,CHF,21833,25981
mr-004,M432,,DEFAULT,AT,CHF,49269,58630
mr-004,,107313,DEFAULT,AT,CHF,49269,58630
mr-004,M87464,,DEFAULT,AT,CHF,31225,37158
mr-004,,107315,DEFAULT,AT,CHF,31225,37158
mr-004,M86939,,DEFAULT,AT,CHF,16394,19510
mr-004,,107396,DEFAULT,AT,CHF,16394,19510
mr-004,M86938,,DEFAULT,AT,CHF,18042,21471
mr-004,,107403,DEFAULT,AT,CHF,18042,21471
mr-004,M90851,,DEFAULT,AT,CHF,110776,131824
mr-004,,107938,DEFAULT,AT,CHF,110776,131824
mr-004,M90810,,DEFAULT,AT,CHF,28877,34364
mr-004,,108263,DEFAULT,AT,CHF,28877,34364
mr-004,M90737,,DEFAULT,AT,CHF,13231,15744
mr-004,,108278,DEFAULT,AT,CHF,13231,15744
mr-004,M90800,,DEFAULT,AT,CHF,27312,32502
mr-004,,108287,DEFAULT,AT,CHF,27312,32502
mr-004,M90805,,DEFAULT,AT,CHF,40618,48334
mr-004,,108298,DEFAULT,AT,CHF,40618,48334
mr-004,M90806,,DEFAULT,AT,CHF,50834,60493
mr-004,,108302,DEFAULT,AT,CHF,50834,60493
mr-004,M1000785,,DEFAULT,AT,CHF,36992,44021
mr-004,,212427,DEFAULT,AT,CHF,36992,44021
mr-004,M1000786,,DEFAULT,AT,CHF,11076,13180
mr-004,,212440,DEFAULT,AT,CHF,11076,13180
mr-004,M1000838,,DEFAULT,AT,CHF,128854,153337
mr-004,,212442,DEFAULT,AT,CHF,128854,153337
mr-004,M1000839,,DEFAULT,AT,CHF,153136,182233
mr-004,,212444,DEFAULT,AT,CHF,153136,182233
mr-004,M1000840,,DEFAULT,AT,CHF,242724,288842
mr-004,,212447,DEFAULT,AT,CHF,242724,288842
mr-004,M1006484,,DEFAULT,AT,CHF,19385,23069
mr-004,,212837,DEFAULT,AT,CHF,19385,23069
mr-004,M1006811,,DEFAULT,AT,CHF,13099,15589
mr-004,,213103,DEFAULT,AT,CHF,13099,15589
mr-004,M1006871,,DEFAULT,AT,CHF,22162,26373
mr-004,,213216,DEFAULT,AT,CHF,22162,26373
mr-004,M5108,,DEFAULT,AT,CHF,8230,9794
mr-004,,400065,DEFAULT,AT,CHF,8230,9794
mr-004,M5043,,DEFAULT,AT,CHF,24510,29166
mr-004,,400072,DEFAULT,AT,CHF,24510,29166
mr-004,M5022,,DEFAULT,AT,CHF,16394,19510
mr-004,,400074,DEFAULT,AT,CHF,16394,19510
mr-004,M5113,,DEFAULT,AT,CHF,14746,17550
mr-004,,400434,DEFAULT,AT,CHF,14746,17550
mr-004,M65062,,DEFAULT,AT,CHF,135531,161282
mr-004,,400855,DEFAULT,AT,CHF,135531,161282
mr-004,M5154,,DEFAULT,AT,CHF,10010,11912
mr-004,,401627,DEFAULT,AT,CHF,10010,11912
mr-004,M5155,,DEFAULT,AT,CHF,14022,16686
mr-004,,401629,DEFAULT,AT,CHF,14022,16686
mr-004,M5147,,DEFAULT,AT,CHF,14418,17157
mr-004,,401768,DEFAULT,AT,CHF,14418,17157
mr-004,M5148,,DEFAULT,AT,CHF,19690,23432
mr-004,,401781,DEFAULT,AT,CHF,19690,23432
mr-004,M5044,,DEFAULT,AT,CHF,16238,19324
mr-004,,403006,DEFAULT,AT,CHF,16238,19324
mr-004,M70208,,DEFAULT,AT,CHF,18042,21471
mr-004,,403125,DEFAULT,AT,CHF,18042,21471
mr-004,M88184,,DEFAULT,AT,CHF,535535,637286
mr-004,,404108,DEFAULT,AT,CHF,535535,637286
mr-004,M1031236,,DEFAULT,AT,CHF,15241,18138
mr-004,,408034,DEFAULT,AT,CHF,15241,18138
mr-004,M1031238,,DEFAULT,AT,CHF,4770,5676
mr-004,,408104,DEFAULT,AT,CHF,4770,5676
mr-004,M90799,,DEFAULT,AT,CHF,31225,37158
mr-004,,410075,DEFAULT,AT,CHF,31225,37158
mr-004,M90802,,DEFAULT,AT,CHF,38270,45542
mr-004,,410083,DEFAULT,AT,CHF,38270,45542
mr-004,M1024684,,DEFAULT,AT,CHF,48444,57649
mr-004,,410090,DEFAULT,AT,CHF,48444,57649
mr-004,M1024689,,DEFAULT,AT,CHF,68053,80983
mr-004,,410102,DEFAULT,AT,CHF,68053,80983
mr-004,M90804,,DEFAULT,AT,CHF,21833,25981
mr-004,,410104,DEFAULT,AT,CHF,21833,25981
mr-004,M1080190,,DEFAULT,AT,CHF,24964,29706
mr-004,,411653,DEFAULT,AT,CHF,24964,29706
mr-004,M1079243,,DEFAULT,AT,CHF,16394,19510
mr-004,,413849,DEFAULT,AT,CHF,16394,19510
mr-004,M1079219,,DEFAULT,AT,CHF,32049,38138
mr-004,,413850,DEFAULT,AT,CHF,32049,38138
mr-004,M1079221,,DEFAULT,AT,CHF,14884,17714
mr-004,,413852,DEFAULT,AT,CHF,14884,17714
mr-004,M1079222,,DEFAULT,AT,CHF,26282,31275
mr-004,,413854,DEFAULT,AT,CHF,26282,31275
mr-004,M1028375,,DEFAULT,AT,CHF,66488,79121
mr-004,,414097,DEFAULT,AT,CHF,66488,79121
mr-004,M1028376,,DEFAULT,AT,CHF,70360,83729
mr-004,,414098,DEFAULT,AT,CHF,70360,83729
mr-004,M29455,,DEFAULT,AT,CHF,26282,31275
mr-004,M29455,,ORIGINAL,AT,CHF,29202,34750
mr-004,,419780,DEFAULT,AT,CHF,26282,31275
mr-004,,419780,ORIGINAL,AT,CHF,29202,34750
mr-004,M29456,,DEFAULT,AT,CHF,20536,24438
mr-004,,419781,DEFAULT,AT,CHF,20536,24438
mr-004,,419782,DEFAULT,AT,CHF,16429,19550
mr-004,M29468,,DEFAULT,AT,CHF,45455,54092
mr-004,,419803,DEFAULT,AT,CHF,45455,54092
mr-004,M29499,,DEFAULT,AT,CHF,2569,3057
mr-004,,419869,DEFAULT,AT,CHF,2569,3057
mr-004,M29501,,DEFAULT,AT,CHF,22254,26483
mr-004,,419871,DEFAULT,AT,CHF,22254,26483
mr-004,M29502,,DEFAULT,AT,CHF,2998,3567
mr-004,,419872,DEFAULT,AT,CHF,2998,3567
mr-004,M29503,,DEFAULT,AT,CHF,4717,5613
mr-004,,419873,DEFAULT,AT,CHF,4717,5613
mr-004,M29504,,DEFAULT,AT,CHF,25691,30574
mr-004,,419876,DEFAULT,AT,CHF,25691,30574
mr-004,M29507,,DEFAULT,AT,CHF,17098,20348
mr-004,,419880,DEFAULT,AT,CHF,17098,20348
mr-004,M29523,,DEFAULT,AT,CHF,42018,50002
mr-004,,419897,DEFAULT,AT,CHF,42018,50002
mr-004,M29524,,DEFAULT,AT,CHF,29988,35686
mr-004,M29524,,ORIGINAL,AT,CHF,33320,39651
mr-004,,419898,DEFAULT,AT,CHF,29988,35686
mr-004,,419898,ORIGINAL,AT,CHF,33320,39651
mr-004,M29525,,DEFAULT,AT,CHF,8762,10427
mr-004,,419900,DEFAULT,AT,CHF,8762,10427
mr-004,M29526,,DEFAULT,AT,CHF,8762,10427
mr-004,,419901,DEFAULT,AT,CHF,8762,10427
mr-004,M29529,,DEFAULT,AT,CHF,70625,84044
mr-004,M29529,,ORIGINAL,AT,CHF,78472,93382
mr-004,,419904,DEFAULT,AT,CHF,70625,84044
mr-004,,419904,ORIGINAL,AT,CHF,78472,93382
mr-004,M29530,,DEFAULT,AT,CHF,81076,96481
mr-004,M29530,,ORIGINAL,AT,CHF,90084,107201
mr-004,,419905,DEFAULT,AT,CHF,81076,96481
mr-004,,419905,ORIGINAL,AT,CHF,90084,107201
mr-004,M21062,,DEFAULT,AT,CHF,396,471
mr-004,,420506,DEFAULT,AT,CHF,396,471
mr-004,M21066,,DEFAULT,AT,CHF,223,266
mr-004,,420514,DEFAULT,AT,CHF,223,266
mr-004,M21067,,DEFAULT,AT,CHF,258,307
mr-004,,420520,DEFAULT,AT,CHF,258,307
mr-004,M21073,,DEFAULT,AT,CHF,510,606
mr-004,,420527,DEFAULT,AT,CHF,510,606
mr-004,M21090,,DEFAULT,AT,CHF,1663,1978
mr-004,,420549,DEFAULT,AT,CHF,1663,1978
mr-004,M21091,,DEFAULT,AT,CHF,2558,3046
mr-004,,420550,DEFAULT,AT,CHF,2558,3046
mr-004,M21092,,DEFAULT,AT,CHF,864,1028
mr-004,,420551,DEFAULT,AT,CHF,864,1028
mr-004,M21093,,DEFAULT,AT,CHF,2498,2974
mr-004,,420554,DEFAULT,AT,CHF,2498,2974
mr-004,M21094,,DEFAULT,AT,CHF,9513,11320
mr-004,,420555,DEFAULT,AT,CHF,9513,11320
mr-004,M21097,,DEFAULT,AT,CHF,1776,2114
mr-004,,420562,DEFAULT,AT,CHF,1776,2114
mr-004,M21099,,DEFAULT,AT,CHF,760,904
mr-004,,420565,DEFAULT,AT,CHF,760,904
mr-004,M21100,,DEFAULT,AT,CHF,1210,1440
mr-004,,420566,DEFAULT,AT,CHF,1210,1440
mr-004,M21101,,DEFAULT,AT,CHF,1848,2200
mr-004,,420567,DEFAULT,AT,CHF,1848,2200
mr-004,M21103,,DEFAULT,AT,CHF,1990,2367
mr-004,,420573,DEFAULT,AT,CHF,1990,2367
mr-004,M21104,,DEFAULT,AT,CHF,6966,8290
mr-004,,420574,DEFAULT,AT,CHF,6966,8290
mr-004,M21105,,DEFAULT,AT,CHF,1816,2161
mr-004,,420575,DEFAULT,AT,CHF,1816,2161
mr-004,M21189,,DEFAULT,AT,CHF,604,719
mr-004,,420685,DEFAULT,AT,CHF,360,432
mr-004,M21190,,DEFAULT,AT,CHF,370,441
mr-004,M21190,,ORIGINAL,AT,CHF,410,490
mr-004,,420687,DEFAULT,AT,CHF,370,441
mr-004,,420687,ORIGINAL,AT,CHF,410,490
mr-004,M21191,,DEFAULT,AT,CHF,278,330
mr-004,,420689,DEFAULT,AT,CHF,278,330
mr-004,M21193,,DEFAULT,AT,CHF,671,798
mr-004,,420691,DEFAULT,AT,CHF,671,798
mr-004,M21194,,DEFAULT,AT,CHF,445,529
mr-004,,420692,DEFAULT,AT,CHF,445,529
mr-004,M21195,,DEFAULT,AT,CHF,323,385
mr-004,,420694,DEFAULT,AT,CHF,323,385
mr-004,M21196,,DEFAULT,AT,CHF,724,862
mr-004,,420695,DEFAULT,AT,CHF,724,862
mr-004,M21197,,DEFAULT,AT,CHF,943,1122
mr-004,,420696,DEFAULT,AT,CHF,943,1122
mr-004,M21200,,DEFAULT,AT,CHF,330,394
mr-004,,420706,DEFAULT,AT,CHF,330,394
mr-004,M21201,,DEFAULT,AT,CHF,323,385
mr-004,,420707,DEFAULT,AT,CHF,323,385
mr-004,M21202,,DEFAULT,AT,CHF,798,951
mr-004,,420708,DEFAULT,AT,CHF,798,951
mr-004,M21203,,DEFAULT,AT,CHF,798,951
mr-004,,420709,DEFAULT,AT,CHF,798,951
mr-004,M21205,,DEFAULT,AT,CHF,187,223
mr-004,,420712,DEFAULT,AT,CHF,187,223
mr-004,M21296,,DEFAULT,AT,CHF,906,1078
mr-004,,420836,DEFAULT,AT,CHF,906,1078
mr-004,M21299,,DEFAULT,AT,CHF,2795,3326
mr-004,,420845,DEFAULT,AT,CHF,2795,3326
mr-004,M21635,,DEFAULT,AT,CHF,1094,1302
mr-004,,421245,DEFAULT,AT,CHF,1094,1302
mr-004,M21636,,DEFAULT,AT,CHF,762,907
mr-004,,421246,DEFAULT,AT,CHF,762,907
mr-004,M21637,,DEFAULT,AT,CHF,429,510
mr-004,,421247,DEFAULT,AT,CHF,429,510
mr-004,M21638,,DEFAULT,AT,CHF,528,628
mr-004,,421248,DEFAULT,AT,CHF,528,628
mr-004,M21646,,DEFAULT,AT,CHF,194,232
mr-004,,421261,DEFAULT,AT,CHF,194,232
mr-004,M21648,,DEFAULT,AT,CHF,648,771
mr-004,,421263,DEFAULT,AT,CHF,648,771
mr-004,M21650,,DEFAULT,AT,CHF,414,493
mr-004,,421265,DEFAULT,AT,CHF,414,493
mr-004,M21679,,DEFAULT,AT,CHF,474,565
mr-004,,421322,DEFAULT,AT,CHF,474,565
mr-004,M21680,,DEFAULT,AT,CHF,406,483
mr-004,,421323,DEFAULT,AT,CHF,406,483
mr-004,M21681,,DEFAULT,AT,CHF,474,565
mr-004,,421324,DEFAULT,AT,CHF,474,565
mr-004,M21684,,DEFAULT,AT,CHF,240,286
mr-004,,421327,DEFAULT,AT,CHF,240,286
mr-004,M21690,,DEFAULT,AT,CHF,474,565
mr-004,,421339,DEFAULT,AT,CHF,474,565
mr-004,,421340,DEFAULT,AT,CHF,474,565
mr-004,M21691,,DEFAULT,AT,CHF,474,565
mr-004,,421341,DEFAULT,AT,CHF,474,565
mr-004,,421342,DEFAULT,AT,CHF,474,565
mr-004,M21692,,DEFAULT,AT,CHF,474,565
mr-004,,421343,DEFAULT,AT,CHF,474,565
mr-004,,421344,DEFAULT,AT,CHF,474,565
mr-004,M21693,,DEFAULT,AT,CHF,474,565
mr-004,,421345,DEFAULT,AT,CHF,474,565
mr-004,,421346,DEFAULT,AT,CHF,474,565
mr-004,M21694,,DEFAULT,AT,CHF,595,708
mr-004,,421347,DEFAULT,AT,CHF,595,708
mr-004,M21703,,DEFAULT,AT,CHF,376,447
