category_key,category_product_order,abstract_sku,name.de_DE,url.de_DE,is_featured,description.de_DE,tax_set_name,meta_title.de_DE,meta_keywords.de_DE,meta_description.de_DE,new_from,new_to,name.en_US,url.en_US,description.en_US,meta_title.en_US,meta_description.en_US,color_code,meta_keywords.en_US,attribute_key_1,value_1,attribute_key_2,value_2,attribute_key_3,value_3,attribute_key_4,value_4,attribute_key_5,value_5,attribute_key_6,value_6,attribute_key_7,value_7,attribute_key_8,value_8
100267-cer,186,C2242,Schomburg Stehtisch mit Metallstange- HxBxT 1080 x 1040 x 500 mm,/de/schomburg-stehtisch-mit-metallstange-hxbxt-1080-x-1040-x-500-mm-C2242,0,"<p>Der Stehtisch mit Metallstange 235 von Schomburg macht ihr Büro zum modernen Arbeitsplatz. Trotz ihrer Stärke von 38 mm ist die Tischfläche nicht schwer, da sie aus einer <b>sehr leichten Wabenplatte</b> besteht, welche mit einer <b>ABS Dickkante</b> versehen wurde, um schnelle Abnutzung zu vermeiden. Um das leichte und minimalistische Äußere des Kommunikationstisches zu schaffen, wurde der Fußraum komplett frei gelassen. Zusätzlich sind <b>zwei Haken aus Chrom</b> und eine Metallstange zum Ablegen der Füße und angebracht worden. Der Stehtisch 235 kann vielseitige Anwendung finden. Entweder als Theke in der Küche oder aber auch als elegante Alternative zum Bürotisch.</p> <p>Der Stehtisch wird zerlegt geliefert und ist einfach zu montieren.</p><ul><li>Sehr leichte Wabenplatte</li><li>ABS Dickkante</li><li>Zwei Haken aus Chrom</li><li>Metallstange zum Ablegen der Füße</ul>",Tax Exempt,,,"<p>Der Stehtisch mit Metallstange 235 von Schomburg macht ihr Büro zum modernen Arbeitsplatz. Trotz ihrer Stärke von 38 mm ist die Tischfläche nicht schwer, da sie aus einer <b>sehr leichten Wabenplatte</b> besteht, welche mit einer <b>ABS Dickkante</b> versehen wurde, um schnelle Abnutzung zu vermeiden. Um das leichte und minimalistische Äußere des Kommunikationstisches zu schaffen, wurde der Fußraum komplett frei gelassen. Zusätzlich sind <b>zwei Haken aus Chrom</b> und eine Metallstange zum Ablegen der Füße und angebracht worden. Der Stehtisch 235 kann vielseitige Anwendung finden. Entweder als Theke in der Küche oder aber auch als elegante Alternative zum Bürotisch.</p> <p>Der Stehtisch wird zerlegt geliefert und ist einfach zu montieren.</p><ul><li>Sehr leichte Wabenplatte</li><li>ABS Dickkante</li><li>Zwei Haken aus Chrom</li><li>Metallstange zum Ablegen der Füße</ul>",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/schomburg-stehtisch-mit-metallstange-hxbxt-1080-x-1040-x-500-mm-C2242,,,,,,_brandcode,SCHOM,_brand_text,Schomburg,,,,,,,,,,,,
74043-cer,2,M80392,Hammerbacher MULTI Aktenschrank - HxBxT 1880 x 800 x 330 mm,/de/multi-aktenschrank-hxbxt-1880-x-800-x-330-mm-M80392,0,"Der <B>MULTI Aktenschrank</B> bietet mit fünf Ordnerhöhen viel Stauraum für Akten und Unterlagen im Büro. Der 1,88 m hohe Schrank ist aus 16 mm starker melaminharzbeschichteter Spanplatte angefertigt. Die vier Fachböden sind 19 mm dick und mit einer 2-mm-ABS-Kante versehen, die Fachbodenträger aus Metall sind im 32-mm-Raster höhenverstellbar. Die MDF-Faltrückwand ist eingenutet und verschraubt. Zur Ausstattung gehören außerdem vier verstellbare Sockelgleiter.<br/><br/>Die Türen des Aktenschranks lassen sich bis zu einem Winkel von 110 Grad öffnen und verfügen jeweils über drei hochwertige Ganzmetallscharniere und einen Kunststoffgriff. Platte, Boden und Seitenteile aus melaminharzbeschichteter Spanplatte, 16 mm stark, Fachböden 19 mm. 2-mm-ABS-Kante. MDF-Faltrückwand, eingenutet und verschraubt. Metallfachbodenträger im 32-mm-Raster höhenverstellbar. Vier verstellbare Sockelgleiter.<br/>Türen aus melaminharzbeschichteter Spanplatte, 16 mm stark und 0,5-mm-ABS-Kante. Je Türe drei hochwertige Ganzmetallscharniere, Öffnungswinkel 110 Grad. Zwei Kunststoffgriffe.  ",Tax Exempt,,,"Der <B>MULTI Aktenschrank</B> bietet mit fünf Ordnerhöhen viel Stauraum für Akten und Unterlagen im Büro. Der 1,88 m hohe Schrank ist aus 16 mm starker melaminharzbeschichteter Spanplatte angefertigt. Die vier Fachböden sind 19 mm dick und mit einer 2-mm-ABS-Kante versehen, die Fachbodenträger aus Metall sind im 32-mm-Raster höhenverstellbar. Die MDF-Faltrückwand ist eingenutet und verschraubt. Zur Ausstattung gehören außerdem vier verstellbare Sockelgleiter.<br/><br/>Die Türen des Aktenschranks lassen sich bis zu einem Winkel von 110 Grad öffnen und verfügen jeweils über drei hochwertige Ganzmetallscharniere und einen Kunststoffgriff. Platte, Boden und Seitenteile aus melaminharzbeschichteter Spanplatte, 16 mm stark, Fachböden 19 mm. 2-mm-ABS-Kante. MDF-Faltrückwand, eingenutet und verschraubt. Metallfachbodenträger im 32-mm-Raster höhenverstellbar. Vier verstellbare Sockelgleiter.<br/>Türen aus melaminharzbeschichteter Spanplatte, 16 mm stark und 0,5-mm-ABS-Kante. Je Türe drei hochwertige Ganzmetallscharniere, Öffnungswinkel 110 Grad. Zwei Kunststoffgriffe.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/multi-aktenschrank-hxbxt-1880-x-800-x-330-mm-M80392,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M40490,Stahlschrank mit Flügeltüren - HxBxT 1000 x 1000 x 420 mm,/de/stahlschrank-mit-fluegeltueren-hxbxt-1000-x-1000-x-420-mm-M40490,0," Robuster Stahl-Flügeltürschrank, Materialstärke 0,88 mm. Hochwertige Einbrennlackierung.<br/>Schranktüren mittig verstärkt. Ergonomischer Griff mit Zylinderschloss, verschiedenschließend, mit 2 Schlüsseln.<br/>Fachböden im 30-mm-Raster verstellbar.<br/>Tragkraft pro Fachboden ca. 70 kg.<br/>Sockelhöhe ca. 100 mm.  ",Tax Exempt,,," Robuster Stahl-Flügeltürschrank, Materialstärke 0,88 mm. Hochwertige Einbrennlackierung.<br/>Schranktüren mittig verstärkt. Ergonomischer Griff mit Zylinderschloss, verschiedenschließend, mit 2 Schlüsseln.<br/>Fachböden im 30-mm-Raster verstellbar.<br/>Tragkraft pro Fachboden ca. 70 kg.<br/>Sockelhöhe ca. 100 mm.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/stahlschrank-mit-fluegeltueren-hxbxt-1000-x-1000-x-420-mm-M40490,,,,,,,,,,,,,,,,,,,,,
74043-cer,199,M40491,Allzweckschrank mit Flügeltüren - HxBxT 1980 x 1000 x 420 mm,/de/allzweckschrank-mit-fluegeltueren-hxbxt-1980-x-1000-x-420-mm-M40491,0,"Der robuste Allzweckschrank mit Flügeltüren ist aus stabilem, 0,88 mm starkem <b> Stahlblech</b> angefertigt, das hochwertig einbrennlackiert ist. Die Schranktüren sind zusätzlich mittig verstärkt. Der praktische Türgriff ist mit einem verschiedenschließenden <b> Zylinderschloss</b> ausgestattet – zwei Schlüssel sind im Lieferumfang enthalten.<p>Der 1.000 mm breite Allzweckschrank verfügt über <b> vier Fachböden</b>, die im 30 mm-Raster höhenverstellbar sind. Pro Fachboden beträgt die Traglast 70 kg.</p> <p>Der stabile Allzweckschrank kann <b> universell eingesetzt</b> werden. Die Sockel sind ca. 100 mm hoch.</p><B>Montierte Anlieferung.</B> Robuster Stahl-Flügeltürschrank, Materialstärke 0,88 mm. Hochwertige Einbrennlackierung.<br/>Schranktüren mittig verstärkt. Ergonomischer Griff mit Zylinderschloss, verschiedenschließend, mit 2 Schlüsseln.<br/>Fachböden im 30-mm-Raster verstellbar.<br/>Tragkraft pro Fachboden ca. 70 kg.<br/>Sockelhöhe ca. 100 mm.  ",Tax Exempt,,,"Der robuste Allzweckschrank mit Flügeltüren ist aus stabilem, 0,88 mm starkem <b> Stahlblech</b> angefertigt, das hochwertig einbrennlackiert ist. Die Schranktüren sind zusätzlich mittig verstärkt. Der praktische Türgriff ist mit einem verschiedenschließenden <b> Zylinderschloss</b> ausgestattet – zwei Schlüssel sind im Lieferumfang enthalten.<p>Der 1.000 mm breite Allzweckschrank verfügt über <b> vier Fachböden</b>, die im 30 mm-Raster höhenverstellbar sind. Pro Fachboden beträgt die Traglast 70 kg.</p> <p>Der stabile Allzweckschrank kann <b> universell eingesetzt</b> werden. Die Sockel sind ca. 100 mm hoch.</p><B>Montierte Anlieferung.</B> Robuster Stahl-Flügeltürschrank, Materialstärke 0,88 mm. Hochwertige Einbrennlackierung.<br/>Schranktüren mittig verstärkt. Ergonomischer Griff mit Zylinderschloss, verschiedenschließend, mit 2 Schlüsseln.<br/>Fachböden im 30-mm-Raster verstellbar.<br/>Tragkraft pro Fachboden ca. 70 kg.<br/>Sockelhöhe ca. 100 mm.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/allzweckschrank-mit-fluegeltueren-hxbxt-1980-x-1000-x-420-mm-M40491,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M213,"Mauser Stahlschrank mit Flügeltüren - 4 Fachböden, T 420 mm",/de/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-t-420-mm-M213,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-t-420-mm-M213,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M226,Mauser Stahlschrank mit Flügeltüren - 3 Fachböden kurz und Garderobe,/de/mauser-stahlschrank-mit-fluegeltueren-3-fachboeden-kurz-und-garderobe-M226,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-3-fachboeden-kurz-und-garderobe-M226,,,,,,,,,,,,,,,,,,,,,
74043-cer,199,M229,"Mauser Stahlschrank mit Flügeltüren - 4 Fachböden, T 500 mm",/de/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-t-500-mm-M229,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-t-500-mm-M229,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M14054,"Mauser Stahlschrank mit Flügeltüren - 4 Fachböden, Breite 1200 mm",/de/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-breite-1200-mm-M14054,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-breite-1200-mm-M14054,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M15127,"Mauser Stahlschrank mit Flügeltüren - 2 Fachböden, Höhe 1016 mm",/de/mauser-stahlschrank-mit-fluegeltueren-2-fachboeden-hoehe-1016-mm-M15127,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-2-fachboeden-hoehe-1016-mm-M15127,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M87464,"Mauser Stahlschrank mit Flügeltüren - 5 Fachböden, Breite 950 mm",/de/mauser-stahlschrank-mit-fluegeltueren-5-fachboeden-breite-950-mm-M87464,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-5-fachboeden-breite-950-mm-M87464,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M87416,"Mauser Stahlschrank mit Flügeltüren - 4 Fachböden, Tiefe 600 mm",/de/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-tiefe-600-mm-M87416,0," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",Tax Exempt,,," Stabiler, geschweißter Korpus aus 0,8 mm starkem, wiederverwertbarem Stahlblech. Sockelhöhe 100 mm. Hochwertige Einbrennlackierung.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°.<br/>Lackierte Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/mauser-stahlschrank-mit-fluegeltueren-4-fachboeden-tiefe-600-mm-M87416,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M731,CP Büro-Stahlschrank mit Flügeltüren - HxB 1950 x 930 mm,/de/cp-buero-stahlschrank-mit-fluegeltueren-hxb-1950-x-930-mm-M731,0,,Tax Exempt,,,,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-buero-stahlschrank-mit-fluegeltueren-hxb-1950-x-930-mm-M731,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M12655,QUIPO Universal-Stahlschrank mit Flügeltüren - HxBxT 1950 x 950 x 420 mm,/de/quipo-universal-stahlschrank-mit-fluegeltueren-hxbxt-1950-x-950-x-420-mm-M12655,0," Stabile, 0,77 mm starke, einbrennlackierte Stahlblechkonstruktion.<br/>Die 4 Fachböden verfügen über eine Belastbarkeit von je 50 kg. Sie sind im Raster von 35 mm höhenverstellbar.<br/>Türöffnungswinkel 135°. Dreiriegelverschluss mit Drehzylindersicherheitsschloss, verschiedenschließend.<br/>Lieferung inkl. 2 Schlüssel.<br/><br/>Außenmaße HxBxT 1950 x 950 x 420 mm.<br/>Innenmaße HxBxT 1800 x 945 x 380 mm.  ",Tax Exempt,,," Stabile, 0,77 mm starke, einbrennlackierte Stahlblechkonstruktion.<br/>Die 4 Fachböden verfügen über eine Belastbarkeit von je 50 kg. Sie sind im Raster von 35 mm höhenverstellbar.<br/>Türöffnungswinkel 135°. Dreiriegelverschluss mit Drehzylindersicherheitsschloss, verschiedenschließend.<br/>Lieferung inkl. 2 Schlüssel.<br/><br/>Außenmaße HxBxT 1950 x 950 x 420 mm.<br/>Innenmaße HxBxT 1800 x 945 x 380 mm.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/quipo-universal-stahlschrank-mit-fluegeltueren-hxbxt-1950-x-950-x-420-mm-M12655,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M58035,CP Aufsatzschrank mit Flügeltüren - HxBxT 500 x 930 x 400 mm,/de/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-930-x-400-mm-M58035,0, <B>Lieferung inkl. Verbindungs-Set.</B>  ,Tax Exempt,,, <B>Lieferung inkl. Verbindungs-Set.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-930-x-400-mm-M58035,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M58036,CP Aufsatzschrank mit Flügeltüren - HxBxT 500 x 930 x 500 mm,/de/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-930-x-500-mm-M58036,0, <B>Lieferung inkl. Verbindungs-Set.</B>  ,Tax Exempt,,, <B>Lieferung inkl. Verbindungs-Set.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-930-x-500-mm-M58036,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M58037,CP Aufsatzschrank mit Flügeltüren - HxBxT 500 x 1200 x 400 mm,/de/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-1200-x-400-mm-M58037,0, <B>Lieferung inkl. Verbindungs-Set.</B>  ,Tax Exempt,,, <B>Lieferung inkl. Verbindungs-Set.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-1200-x-400-mm-M58037,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M58038,CP Aufsatzschrank mit Flügeltüren - HxBxT 500 x 1200 x 500 mm,/de/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-1200-x-500-mm-M58038,0, <B>Lieferung inkl. Verbindungs-Set.</B>  ,Tax Exempt,,, <B>Lieferung inkl. Verbindungs-Set.</B>  ,2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-aufsatzschrank-mit-fluegeltueren-hxbxt-500-x-1200-x-500-mm-M58038,,,,,,,,,,,,,,,,,,,,,
74043-cer,199,M62584,QUIPO Universalschrank - HxBxT 1950 x 915 x 421 mm,/de/quipo-universalschrank-hxbxt-1950-x-915-x-421-mm-M62584,0,"Der <B>Universalschrank</B> mit vier Fachböden eignet sich zur Aufbewahrung von Bürounterlagen oder Werkstattmaterialien. Die hochwertige, 0,77 mm starke Stahlblechkonstruktion ist pulverbeschichtet. Die Schranktüren sind mittig verstärkt und allseitig umgekantet, die Scharniere sind innenliegend. Die Vorsatz-Flügeltüren des Schranks lassen sich bis zu einem Winkel von 110° öffnen und sind in den Farben Lichtgrau und Enzianblau erhältlich. Das versenkte, zweiriegelige Drehzylinderschloss ist verschiedenschließend, im Lieferumfang enthalten sind zwei Schlüssel.<br/><br/>Die vier lichtgrauen Fachböden sind im 46-mm-Raster höhenverstellbar und je bis ca. 50 kg belastbar. Das Gesamtgewicht des Universalschranks liegt bei 56,5 kg.<br/><br/>Der Universalschrank ist mit einem 100 mm hohen Sockel ausgestattet.<br/>Die <B>Außenmaße</B> betragen Höhe x Breite x Tiefe 1950 x 915 x 421 mm.<br/>Die <B>Innenmaße</B> betragen Höhe x Breite x Tiefe 1810 x 845 x 377 mm.<br/><br/>Die Anlieferung erfolgt zerlegt, die Montage ist mühelos dank des einfachen Stecksystems. Hochwertige, 0,70 mm starke Stahlblechkonstruktion, pulverbeschichtet. Schranktüren mittig verstärkt und allseitig umgekantet, Scharniere innenliegend.<br/>Türöffnungswinkel 110°. Versenktes zweiriegeliges Drehzylinderschloss verschiedenschließend – Lieferung mit 2 Schlüsseln. Sockelhöhe 100 mm.<br/><br/>Serienmäßig mit 4 lichtgrauen Fachböden ausgestattet. Im 46-mm-Raster höhenverstellbar. Belastbarkeit pro Fachboden ca. 50 kg.<br/>Gesamtgewicht ca. 56,5 kg.<br/><br/><B>Außenmaße</B><br/>Höhe x Breite x Tiefe 1950 x 915 x 421 mm.<br/><br/><B>Innenmaße</B><br/>Höhe x Breite x Tiefe 1810 x 845 x 377 mm.  ",Tax Exempt,,,"Der <B>Universalschrank</B> mit vier Fachböden eignet sich zur Aufbewahrung von Bürounterlagen oder Werkstattmaterialien. Die hochwertige, 0,77 mm starke Stahlblechkonstruktion ist pulverbeschichtet. Die Schranktüren sind mittig verstärkt und allseitig umgekantet, die Scharniere sind innenliegend. Die Vorsatz-Flügeltüren des Schranks lassen sich bis zu einem Winkel von 110° öffnen und sind in den Farben Lichtgrau und Enzianblau erhältlich. Das versenkte, zweiriegelige Drehzylinderschloss ist verschiedenschließend, im Lieferumfang enthalten sind zwei Schlüssel.<br/><br/>Die vier lichtgrauen Fachböden sind im 46-mm-Raster höhenverstellbar und je bis ca. 50 kg belastbar. Das Gesamtgewicht des Universalschranks liegt bei 56,5 kg.<br/><br/>Der Universalschrank ist mit einem 100 mm hohen Sockel ausgestattet.<br/>Die <B>Außenmaße</B> betragen Höhe x Breite x Tiefe 1950 x 915 x 421 mm.<br/>Die <B>Innenmaße</B> betragen Höhe x Breite x Tiefe 1810 x 845 x 377 mm.<br/><br/>Die Anlieferung erfolgt zerlegt, die Montage ist mühelos dank des einfachen Stecksystems. Hochwertige, 0,70 mm starke Stahlblechkonstruktion, pulverbeschichtet. Schranktüren mittig verstärkt und allseitig umgekantet, Scharniere innenliegend.<br/>Türöffnungswinkel 110°. Versenktes zweiriegeliges Drehzylinderschloss verschiedenschließend – Lieferung mit 2 Schlüsseln. Sockelhöhe 100 mm.<br/><br/>Serienmäßig mit 4 lichtgrauen Fachböden ausgestattet. Im 46-mm-Raster höhenverstellbar. Belastbarkeit pro Fachboden ca. 50 kg.<br/>Gesamtgewicht ca. 56,5 kg.<br/><br/><B>Außenmaße</B><br/>Höhe x Breite x Tiefe 1950 x 915 x 421 mm.<br/><br/><B>Innenmaße</B><br/>Höhe x Breite x Tiefe 1810 x 845 x 377 mm.  ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/quipo-universalschrank-hxbxt-1950-x-915-x-421-mm-M62584,,,,,,,,,,,,,,,,,,,,,
74043-cer,2,M634,"CP Stahlschrank, feuergeschützt - 4 Fachböden verstellbar",/de/cp-stahlschrank-feuergeschuetzt-4-fachboeden-verstellbar-M634,0," Doppelwandige Ausführung. Zwischen den Wandungen 25 mm starke Spezial-Isolierplatten nach Klasse A1 gemäß DIN 4102. Schutz vor leichten Bränden und Einbruchsversuchen. Türen mit je 3 Sicherungsbolzen in die Seitenwände einrastend. Bolzenriegelwerk – riegelt nach unten und oben je einmal, seitlich dreimal. Doppelbart-Sicherheitsschloss inkl. 2 Schlüssel. Fachböden im 15-mm-Raster höhenverstellbar. 4 verstellbare Fachböden. ",Tax Exempt,,," Doppelwandige Ausführung. Zwischen den Wandungen 25 mm starke Spezial-Isolierplatten nach Klasse A1 gemäß DIN 4102. Schutz vor leichten Bränden und Einbruchsversuchen. Türen mit je 3 Sicherungsbolzen in die Seitenwände einrastend. Bolzenriegelwerk – riegelt nach unten und oben je einmal, seitlich dreimal. Doppelbart-Sicherheitsschloss inkl. 2 Schlüssel. Fachböden im 15-mm-Raster höhenverstellbar. 4 verstellbare Fachböden. ",2018-08-01 00:00:00.000000,2018-08-31 00:00:00.000000,,/en/cp-stahlschrank-feuergeschuetzt-4-fachboeden-verstellbar-M634,,,,,,,,,,,,,,,,,,,,,
