"concrete_sku","name","quantity","is_never_out_of_stock","is_bundle"
"102638","Warehouse1",50,1,0
"102639","Warehouse1",50,1,0
"102640","Warehouse1",50,1,0
"102641","Warehouse1",50,1,0
"102642","Warehouse1",50,1,0
"102166","Warehouse1",50,1,0
"102167","Warehouse1",50,1,0
"102168","Warehouse1",50,1,0
"102169","Warehouse1",50,1,0
"102178","Warehouse1",50,1,0
"102179","Warehouse1",50,1,0
"103385","Warehouse1",50,1,0
"103386","Warehouse1",50,1,0
"103387","Warehouse1",50,1,0
"103507","Warehouse1",50,1,0
"103508","Warehouse1",50,1,0
"103509","Warehouse1",50,1,0
"102175","Warehouse1",50,1,0
"102174","Warehouse1",50,1,0
"103510","Warehouse1",50,1,0
"102176","Warehouse1",50,1,0
"102177","Warehouse1",50,1,0
"102970","Warehouse1",50,1,0
"104193","Warehouse1",50,1,0
"104193","Warehouse2",50,0,0
"104193","Warehouse2",50,0,0
"104193","Warehouse2",50,0,0
"104193","Warehouse2",50,0,0
"104194","Warehouse1",50,1,0
"104194","Warehouse2",50,0,0
"104194","Warehouse2",50,0,0
"104194","Warehouse2",50,0,0
"104194","Warehouse2",50,0,0
"104560","Warehouse1",50,1,0
"104521","Warehouse1",50,1,0
"104521","Warehouse2",50,1,0
"104521","Warehouse2",50,1,0
"104521","Warehouse2",50,1,0
"104521","Warehouse2",50,1,0
"104522","Warehouse1",50,1,0
"104522","Warehouse2",50,1,0
"104522","Warehouse2",50,1,0
"104522","Warehouse2",50,1,0
"104522","Warehouse2",50,1,0
"104561","Warehouse1",50,1,0
"104525","Warehouse1",50,1,0
"104525","Warehouse2",50,1,0
"104525","Warehouse2",50,1,0
"104525","Warehouse2",50,1,0
"104525","Warehouse2",50,1,0
"104526","Warehouse1",50,1,0
"104526","Warehouse2",50,1,0
"104526","Warehouse2",50,1,0
"104526","Warehouse2",50,1,0
"104526","Warehouse2",50,1,0
"104524","Warehouse1",50,1,0
"103287","Warehouse1",50,1,0
"103288","Warehouse1",50,1,0
"103289","Warehouse1",50,1,0
"103290","Warehouse1",50,1,0
"103291","Warehouse1",50,1,0
"103292","Warehouse1",50,1,0
"101514","Warehouse1",50,1,0
"101515","Warehouse1",50,1,0
"102985","Warehouse1",50,1,0
"102989","Warehouse1",50,1,0
"102986","Warehouse1",50,1,0
"102990","Warehouse1",50,1,0
"102987","Warehouse1",50,1,0
"102991","Warehouse1",50,1,0
"107389","Warehouse1",50,1,0
"107397","Warehouse1",50,1,0
"107390","Warehouse1",50,1,0
"107398","Warehouse1",50,1,0
"107399","Warehouse1",50,1,0
"212426","Warehouse1",50,1,0
"212426","Warehouse2",50,1,0
"212426","Warehouse2",50,1,0
"212426","Warehouse2",50,1,0
"212426","Warehouse2",50,1,0
"212424","Warehouse1",50,1,0
"212424","Warehouse2",50,1,0
"212424","Warehouse2",50,1,0
"212424","Warehouse2",50,1,0
"212424","Warehouse2",50,1,0
"212425","Warehouse1",50,1,0
"212425","Warehouse2",50,1,0
"212425","Warehouse2",50,1,0
"212425","Warehouse2",50,1,0
"212425","Warehouse2",50,1,0
"212427","Warehouse1",50,1,0
"212427","Warehouse2",50,1,0
"212427","Warehouse2",50,1,0
"212427","Warehouse2",50,1,0
"212427","Warehouse2",50,1,0
"517598","Warehouse1",50,1,0
"517598","Warehouse2",50,1,0
"517598","Warehouse2",50,1,0
"517598","Warehouse2",50,1,0
"517598","Warehouse2",50,1,0
"100237","Warehouse1",50,1,0
"100237","Warehouse2",50,0,0
"100237","Warehouse2",50,0,0
"100237","Warehouse2",50,0,0
"100237","Warehouse2",50,0,0
"100238","Warehouse1",50,1,0
"100238","Warehouse2",50,0,0
"100238","Warehouse2",50,0,0
"100238","Warehouse2",50,0,0
"100238","Warehouse2",50,0,0
"100619","Warehouse1",50,1,0
"100619","Warehouse2",50,0,0
"100619","Warehouse2",50,0,0
"100619","Warehouse2",50,0,0
"100619","Warehouse2",50,0,0
"100239","Warehouse1",50,1,0
"100239","Warehouse2",50,0,0
"100239","Warehouse2",50,0,0
"100239","Warehouse2",50,0,0
"100239","Warehouse2",50,0,0
"100617","Warehouse1",50,1,0
"100617","Warehouse2",50,0,0
"100617","Warehouse2",50,0,0
"100617","Warehouse2",50,0,0
"100617","Warehouse2",50,0,0
"102938","Warehouse1",50,1,0
"102938","Warehouse2",50,0,0
"102938","Warehouse2",50,0,0
"102938","Warehouse2",50,0,0
"102938","Warehouse2",50,0,0
"107067","Warehouse1",50,1,0
"100542","Warehouse1",50,1,0
"100542","Warehouse2",50,0,0
"100542","Warehouse2",50,0,0
"100542","Warehouse2",50,0,0
"100542","Warehouse2",50,0,0
"100189","Warehouse1",50,1,0
"100189","Warehouse2",50,0,0
"100189","Warehouse2",50,0,0
"100189","Warehouse2",50,0,0
"100189","Warehouse2",50,0,0
"100560","Warehouse1",50,1,0
"100221","Warehouse1",50,1,0
"100221","Warehouse2",50,0,0
"100221","Warehouse2",50,0,0
"100221","Warehouse2",50,0,0
"100221","Warehouse2",50,0,0
"102937","Warehouse1",50,1,0
"102937","Warehouse2",50,0,0
"102937","Warehouse2",50,0,0
"102937","Warehouse2",50,0,0
"102937","Warehouse2",50,0,0
"100254","Warehouse1",50,1,0
"100254","Warehouse2",50,0,0
"100254","Warehouse2",50,0,0
"100254","Warehouse2",50,0,0
"100254","Warehouse2",50,0,0
"100561","Warehouse1",50,1,0
"100561","Warehouse2",50,0,0
"100561","Warehouse2",50,0,0
"100561","Warehouse2",50,0,0
"100561","Warehouse2",50,0,0
"100255","Warehouse1",50,1,0
"100255","Warehouse2",50,0,0
"100255","Warehouse2",50,0,0
"100255","Warehouse2",50,0,0
"100255","Warehouse2",50,0,0
"100546","Warehouse1",50,1,0
"100546","Warehouse2",50,0,0
"100546","Warehouse2",50,0,0
"100546","Warehouse2",50,0,0
"100546","Warehouse2",50,0,0
"100253","Warehouse1",50,1,0
"100253","Warehouse2",50,0,0
"100253","Warehouse2",50,0,0
"100253","Warehouse2",50,0,0
"100253","Warehouse2",50,0,0
"102939","Warehouse1",50,1,0
"102939","Warehouse2",50,0,0
"102939","Warehouse2",50,0,0
"102939","Warehouse2",50,0,0
"102939","Warehouse2",50,0,0
"100270","Warehouse1",50,1,0
"100270","Warehouse2",50,0,0
"100270","Warehouse2",50,0,0
"100270","Warehouse2",50,0,0
"100270","Warehouse2",50,0,0
"100272","Warehouse1",50,1,0
"100128","Warehouse1",50,1,0
"100128","Warehouse2",50,0,0
"100128","Warehouse2",50,0,0
"100128","Warehouse2",50,0,0
"100128","Warehouse2",50,0,0
"100271","Warehouse1",50,1,0
"100269","Warehouse1",50,1,0
"100269","Warehouse2",50,0,0
"100269","Warehouse2",50,0,0
"100269","Warehouse2",50,0,0
"100269","Warehouse2",50,0,0
"102940","Warehouse1",50,1,0
"102940","Warehouse2",50,0,0
"102940","Warehouse2",50,0,0
"102940","Warehouse2",50,0,0
"102940","Warehouse2",50,0,0
"100202","Warehouse1",50,1,0
"100202","Warehouse2",50,0,0
"100202","Warehouse2",50,0,0
"100202","Warehouse2",50,0,0
"100202","Warehouse2",50,0,0
"100203","Warehouse1",50,1,0
"100203","Warehouse2",50,0,0
"100203","Warehouse2",50,0,0
"100203","Warehouse2",50,0,0
"100203","Warehouse2",50,0,0
"102917","Warehouse1",50,1,0
"102917","Warehouse2",50,0,0
"102917","Warehouse2",50,0,0
"102917","Warehouse2",50,0,0
"102917","Warehouse2",50,0,0
"100218","Warehouse1",50,1,0
"100218","Warehouse2",50,0,0
"100218","Warehouse2",50,0,0
"100218","Warehouse2",50,0,0
"100218","Warehouse2",50,0,0
"100129","Warehouse1",50,1,0
"100129","Warehouse2",50,0,0
"100129","Warehouse2",50,0,0
"100129","Warehouse2",50,0,0
"100129","Warehouse2",50,0,0
"100284","Warehouse1",50,1,0
"100284","Warehouse2",50,0,0
"100284","Warehouse2",50,0,0
"100284","Warehouse2",50,0,0
"100284","Warehouse2",50,0,0
"102921","Warehouse1",50,1,0
"102921","Warehouse2",50,0,0
"102921","Warehouse2",50,0,0
"102921","Warehouse2",50,0,0
"102921","Warehouse2",50,0,0
"100285","Warehouse1",50,1,0
"100285","Warehouse2",50,0,0
"100285","Warehouse2",50,0,0
"100285","Warehouse2",50,0,0
"100285","Warehouse2",50,0,0
"100550","Warehouse1",50,1,0
"100550","Warehouse2",50,0,0
"100550","Warehouse2",50,0,0
"100550","Warehouse2",50,0,0
"100550","Warehouse2",50,0,0
"517630","Warehouse1",50,1,0
"517630","Warehouse2",50,1,0
"517630","Warehouse2",50,1,0
"517630","Warehouse2",50,1,0
"517630","Warehouse2",50,1,0
"102922","Warehouse1",50,1,0
"102922","Warehouse2",50,0,0
"102922","Warehouse2",50,0,0
"102922","Warehouse2",50,0,0
"102922","Warehouse2",50,0,0
"100150","Warehouse1",50,1,0
"100150","Warehouse2",50,0,0
"100150","Warehouse2",50,0,0
"100150","Warehouse2",50,0,0
"100150","Warehouse2",50,0,0
"519762","Warehouse1",50,1,0
"519762","Warehouse2",50,1,0
"519762","Warehouse2",50,1,0
"519762","Warehouse2",50,1,0
"519762","Warehouse2",50,1,0
"100151","Warehouse1",50,1,0
"100151","Warehouse2",50,0,0
"100151","Warehouse2",50,0,0
"100151","Warehouse2",50,0,0
"100151","Warehouse2",50,0,0
"100620","Warehouse1",50,1,0
"100620","Warehouse2",50,0,0
"100620","Warehouse2",50,0,0
"100620","Warehouse2",50,0,0
"100620","Warehouse2",50,0,0
"102923","Warehouse1",50,1,0
"102923","Warehouse2",50,0,0
"102923","Warehouse2",50,0,0
"102923","Warehouse2",50,0,0
"102923","Warehouse2",50,0,0
"104134","Warehouse1",50,1,0
"104135","Warehouse1",50,1,0
"104132","Warehouse1",50,1,0
"102773","Warehouse1",50,1,0
"104124","Warehouse1",50,1,0
"104125","Warehouse1",50,1,0
"104126","Warehouse1",50,1,0
"104127","Warehouse1",50,1,0
"104128","Warehouse1",50,1,0
"104129","Warehouse1",50,1,0
"104120","Warehouse1",50,1,0
"104102","Warehouse1",50,1,0
"104116","Warehouse1",50,1,0
"104117","Warehouse1",50,1,0
"102769","Warehouse1",50,1,0
"102778","Warehouse1",50,1,0
"102768","Warehouse1",50,1,0
"102765","Warehouse1",50,1,0
"102774","Warehouse1",50,1,0
"102764","Warehouse1",50,1,0
"102763","Warehouse1",50,1,0
"102772","Warehouse1",50,1,0
"104139","Warehouse1",50,1,0
"104140","Warehouse1",50,1,0
"104141","Warehouse1",50,1,0
"104136","Warehouse1",50,1,0
"104137","Warehouse1",50,1,0
"102771","Warehouse1",50,1,0
"101826","Warehouse1",50,1,0
"101829","Warehouse1",50,1,0
"101827","Warehouse1",50,1,0
"101831","Warehouse1",50,1,0
"107062","Warehouse1",50,1,0
"107060","Warehouse1",50,1,0
"107068","Warehouse1",50,1,0
"107066","Warehouse1",50,1,0
"107064","Warehouse1",50,1,0
"655941","Warehouse1",50,1,0
"655941","Warehouse2",50,1,0
"413851","Warehouse1",50,1,0
"413851","Warehouse2",50,1,0
"413852","Warehouse1",50,1,0
"413852","Warehouse2",50,1,0
"413853","Warehouse1",50,1,0
"413853","Warehouse2",50,1,0
"413854","Warehouse1",50,1,0
"413854","Warehouse2",50,1,0
"103891","Warehouse1",50,1,0
"103891","Warehouse2",50,1,0
"103891","Warehouse2",50,1,0
"103891","Warehouse2",50,1,0
"103891","Warehouse2",50,1,0
"103892","Warehouse1",50,1,0
"103892","Warehouse2",50,1,0
"103892","Warehouse2",50,1,0
"103892","Warehouse2",50,1,0
"103892","Warehouse2",50,1,0
"103893","Warehouse1",50,1,0
"103893","Warehouse2",50,1,0
"103893","Warehouse2",50,1,0
"103893","Warehouse2",50,1,0
"103893","Warehouse2",50,1,0
"103894","Warehouse1",50,1,0
"103894","Warehouse2",50,1,0
"103894","Warehouse2",50,1,0
"103894","Warehouse2",50,1,0
"103894","Warehouse2",50,1,0
"103895","Warehouse1",50,1,0
"103895","Warehouse2",50,1,0
"103895","Warehouse2",50,1,0
"103895","Warehouse2",50,1,0
"103895","Warehouse2",50,1,0
"103896","Warehouse1",50,1,0
"103896","Warehouse2",50,1,0
"103896","Warehouse2",50,1,0
"103896","Warehouse2",50,1,0
"103896","Warehouse2",50,1,0
"103900","Warehouse1",50,1,0
"103900","Warehouse2",50,1,0
"103900","Warehouse2",50,1,0
"103900","Warehouse2",50,1,0
"103900","Warehouse2",50,1,0
"103901","Warehouse1",50,1,0
"103901","Warehouse2",50,1,0
"103901","Warehouse2",50,1,0
"103901","Warehouse2",50,1,0
"103901","Warehouse2",50,1,0
"103903","Warehouse1",50,1,0
"103903","Warehouse2",50,1,0
"103903","Warehouse2",50,1,0
"103903","Warehouse2",50,1,0
"103903","Warehouse2",50,1,0
"103902","Warehouse1",50,1,0
"103902","Warehouse2",50,1,0
"103902","Warehouse2",50,1,0
"103902","Warehouse2",50,1,0
"103902","Warehouse2",50,1,0
"400074","Warehouse1",50,1,0
"400072","Warehouse1",50,1,0
"400072","Warehouse2",50,0,0
"400072","Warehouse2",50,0,0
"400072","Warehouse2",50,0,0
"400072","Warehouse2",50,0,0
"403005","Warehouse1",50,1,0
"403006","Warehouse1",50,1,0
"403125","Warehouse1",50,1,0
"401627","Warehouse1",50,1,0
"413849","Warehouse1",50,1,0
"411648","Warehouse1",50,1,0
"411649","Warehouse1",50,1,0
"411650","Warehouse1",50,1,0
"414099","Warehouse1",50,1,0
"414099","Warehouse2",50,1,0
"414099","Warehouse2",50,1,0
"414099","Warehouse2",50,1,0
"414099","Warehouse2",50,1,0
"426587","Warehouse1",50,1,0
"426587","Warehouse2",50,0,0
"657712","Warehouse1",50,1,0
"657712","Warehouse2",50,1,0
"657712","Warehouse2",50,1,0
"657712","Warehouse2",50,1,0
"657712","Warehouse2",50,1,0
"657713","Warehouse1",50,1,0
"657713","Warehouse2",50,1,0
"657713","Warehouse2",50,1,0
"657713","Warehouse2",50,1,0
"657713","Warehouse2",50,1,0
"657714","Warehouse1",50,1,0
"657714","Warehouse2",50,1,0
"657714","Warehouse2",50,1,0
"657714","Warehouse2",50,1,0
"657714","Warehouse2",50,1,0
"657715","Warehouse1",50,1,0
"657715","Warehouse2",50,1,0
"657715","Warehouse2",50,1,0
"657715","Warehouse2",50,1,0
"657715","Warehouse2",50,1,0
"657716","Warehouse1",50,1,0
"657716","Warehouse2",50,1,0
"657716","Warehouse2",50,1,0
"657716","Warehouse2",50,1,0
"657716","Warehouse2",50,1,0
"544193","Warehouse1",50,1,0
"544193","Warehouse2",50,1,0
"544193","Warehouse2",50,1,0
"544193","Warehouse2",50,1,0
"544193","Warehouse2",50,1,0
"101590","Warehouse1",50,1,0
"101590","Warehouse2",50,1,0
"101590","Warehouse2",50,1,0
"101590","Warehouse2",50,1,0
"101590","Warehouse2",50,1,0
"107284","Warehouse1",50,1,0
"107284","Warehouse2",50,1,0
"107284","Warehouse2",50,1,0
"107284","Warehouse2",50,1,0
"107284","Warehouse2",50,1,0
"107313","Warehouse1",50,1,0
"107313","Warehouse2",50,1,0
"107313","Warehouse2",50,1,0
"107313","Warehouse2",50,1,0
"107313","Warehouse2",50,1,0
"107285","Warehouse1",50,1,0
"107285","Warehouse2",50,1,0
"107285","Warehouse2",50,1,0
"107285","Warehouse2",50,1,0
"107285","Warehouse2",50,1,0
"107286","Warehouse1",50,1,0
"107286","Warehouse2",50,1,0
"107286","Warehouse2",50,1,0
"107286","Warehouse2",50,1,0
"107286","Warehouse2",50,1,0
"107314","Warehouse1",50,1,0
"107314","Warehouse2",50,1,0
"107314","Warehouse2",50,1,0
"107314","Warehouse2",50,1,0
"107314","Warehouse2",50,1,0
"101758","Warehouse1",50,1,0
"101759","Warehouse1",50,1,0
"512051","Warehouse1",50,1,0
"512051","Warehouse2",50,1,0
"512051","Warehouse2",50,1,0
"512051","Warehouse2",50,1,0
"512051","Warehouse2",50,1,0
"512049","Warehouse1",50,1,0
"512049","Warehouse2",50,1,0
"512049","Warehouse2",50,1,0
"512049","Warehouse2",50,1,0
"512049","Warehouse2",50,1,0
"512063","Warehouse1",50,1,0
"512063","Warehouse2",50,1,0
"512063","Warehouse2",50,1,0
"512063","Warehouse2",50,1,0
"512063","Warehouse2",50,1,0
"512061","Warehouse1",50,1,0
"512061","Warehouse2",50,1,0
"512061","Warehouse2",50,1,0
"512061","Warehouse2",50,1,0
"512061","Warehouse2",50,1,0
"512062","Warehouse1",50,1,0
"512062","Warehouse2",50,1,0
"512062","Warehouse2",50,1,0
"512062","Warehouse2",50,1,0
"512062","Warehouse2",50,1,0
"512093","Warehouse1",50,1,0
"512093","Warehouse2",50,1,0
"512093","Warehouse2",50,1,0
"512093","Warehouse2",50,1,0
"512093","Warehouse2",50,1,0
"512095","Warehouse1",50,1,0
"512095","Warehouse2",50,1,0
"512095","Warehouse2",50,1,0
"512095","Warehouse2",50,1,0
"512095","Warehouse2",50,1,0
"512094","Warehouse1",50,1,0
"512094","Warehouse2",50,1,0
"512094","Warehouse2",50,1,0
"512094","Warehouse2",50,1,0
"512094","Warehouse2",50,1,0
"512055","Warehouse1",50,1,0
"512055","Warehouse2",50,1,0
"512055","Warehouse2",50,1,0
"512055","Warehouse2",50,1,0
"512055","Warehouse2",50,1,0
"512065","Warehouse1",50,1,0
"512065","Warehouse2",50,1,0
"512065","Warehouse2",50,1,0
"512065","Warehouse2",50,1,0
"512065","Warehouse2",50,1,0
"512099","Warehouse1",50,1,0
"512099","Warehouse2",50,1,0
"512099","Warehouse2",50,1,0
"512099","Warehouse2",50,1,0
"512099","Warehouse2",50,1,0
"512066","Warehouse1",50,1,0
"512066","Warehouse2",50,1,0
"512066","Warehouse2",50,1,0
"512066","Warehouse2",50,1,0
"512066","Warehouse2",50,1,0
"512050","Warehouse1",50,1,0
"512050","Warehouse2",50,1,0
"512050","Warehouse2",50,1,0
"512050","Warehouse2",50,1,0
"512050","Warehouse2",50,1,0
"512083","Warehouse1",50,1,0
"512083","Warehouse2",50,1,0
"512083","Warehouse2",50,1,0
"512083","Warehouse2",50,1,0
"512083","Warehouse2",50,1,0
"512081","Warehouse1",50,1,0
"512081","Warehouse2",50,1,0
"512081","Warehouse2",50,1,0
"512081","Warehouse2",50,1,0
"512081","Warehouse2",50,1,0
"573871","Warehouse1",50,1,0
"573872","Warehouse1",50,1,0
"573881","Warehouse1",50,1,0
"573881","Warehouse2",50,1,0
"573881","Warehouse2",50,1,0
"573881","Warehouse2",50,1,0
"573881","Warehouse2",50,1,0
"573905","Warehouse1",50,1,0
"573905","Warehouse2",50,1,0
"573905","Warehouse2",50,1,0
"573905","Warehouse2",50,1,0
"573905","Warehouse2",50,1,0
"573906","Warehouse1",50,1,0
"573906","Warehouse2",50,1,0
"573906","Warehouse2",50,1,0
"573906","Warehouse2",50,1,0
"573906","Warehouse2",50,1,0
"573939","Warehouse1",50,1,0
"573939","Warehouse2",50,1,0
"573939","Warehouse2",50,1,0
"573939","Warehouse2",50,1,0
"573939","Warehouse2",50,1,0
"573884","Warehouse1",50,1,0
"573884","Warehouse2",50,1,0
"573884","Warehouse2",50,1,0
"573884","Warehouse2",50,1,0
"573884","Warehouse2",50,1,0
"575193","Warehouse1",50,1,0
"575193","Warehouse2",50,1,0
"575193","Warehouse2",50,1,0
"575193","Warehouse2",50,1,0
"575193","Warehouse2",50,1,0
"575055","Warehouse1",50,1,0
"575055","Warehouse2",50,1,0
"575055","Warehouse2",50,1,0
"575055","Warehouse2",50,1,0
"575055","Warehouse2",50,1,0
"575056","Warehouse1",50,1,0
"575056","Warehouse2",50,1,0
"575056","Warehouse2",50,1,0
"575056","Warehouse2",50,1,0
"575056","Warehouse2",50,1,0
"575057","Warehouse1",50,1,0
"575057","Warehouse2",50,1,0
"575057","Warehouse2",50,1,0
"575057","Warehouse2",50,1,0
"575057","Warehouse2",50,1,0
"575063","Warehouse1",50,1,0
"575063","Warehouse2",50,1,0
"575063","Warehouse2",50,1,0
"575063","Warehouse2",50,1,0
"575063","Warehouse2",50,1,0
"575066","Warehouse1",50,1,0
"575066","Warehouse2",50,0,0
"575066","Warehouse2",50,0,0
"575066","Warehouse2",50,0,0
"575066","Warehouse2",50,0,0
"575185","Warehouse1",50,1,0
"575185","Warehouse2",50,1,0
"575185","Warehouse2",50,1,0
"575185","Warehouse2",50,1,0
"575185","Warehouse2",50,1,0
"575186","Warehouse1",50,1,0
"575186","Warehouse2",50,1,0
"575186","Warehouse2",50,1,0
"575186","Warehouse2",50,1,0
"575186","Warehouse2",50,1,0
"575052","Warehouse1",50,1,0
"575052","Warehouse2",50,1,0
"575052","Warehouse2",50,1,0
"575052","Warehouse2",50,1,0
"575052","Warehouse2",50,1,0
"575053","Warehouse1",50,1,0
"575053","Warehouse2",50,1,0
"575053","Warehouse2",50,1,0
"575053","Warehouse2",50,1,0
"575053","Warehouse2",50,1,0
"100665","Warehouse1",50,1,0
"100666","Warehouse1",50,1,0
"410106","Warehouse1",50,1,0
"410106","Warehouse2",50,1,0
"410106","Warehouse2",50,1,0
"410106","Warehouse2",50,1,0
"410106","Warehouse2",50,1,0
"410077","Warehouse1",50,1,0
"410077","Warehouse2",50,1,0
"410077","Warehouse2",50,1,0
"410077","Warehouse2",50,1,0
"410077","Warehouse2",50,1,0
"410089","Warehouse1",50,1,0
"410089","Warehouse2",50,1,0
"410089","Warehouse2",50,1,0
"410089","Warehouse2",50,1,0
"410089","Warehouse2",50,1,0
"410109","Warehouse1",50,1,0
"410109","Warehouse2",50,1,0
"410109","Warehouse2",50,1,0
"410109","Warehouse2",50,1,0
"410109","Warehouse2",50,1,0
"410107","Warehouse1",50,1,0
"410107","Warehouse2",50,1,0
"410107","Warehouse2",50,1,0
"410107","Warehouse2",50,1,0
"410107","Warehouse2",50,1,0
"410076","Warehouse1",50,1,0
"410076","Warehouse2",50,1,0
"410076","Warehouse2",50,1,0
"410076","Warehouse2",50,1,0
"410076","Warehouse2",50,1,0
"410078","Warehouse1",50,1,0
"410078","Warehouse2",50,1,0
"410078","Warehouse2",50,1,0
"410078","Warehouse2",50,1,0
"410078","Warehouse2",50,1,0
"410103","Warehouse1",50,1,0
"410103","Warehouse2",50,1,0
"410103","Warehouse2",50,1,0
"410103","Warehouse2",50,1,0
"410103","Warehouse2",50,1,0
"410091","Warehouse1",50,1,0
"410091","Warehouse2",50,1,0
"410091","Warehouse2",50,1,0
"410091","Warehouse2",50,1,0
"410091","Warehouse2",50,1,0
"632991","Warehouse1",50,1,0
"632991","Warehouse2",50,1,0
"632991","Warehouse2",50,1,0
"632991","Warehouse2",50,1,0
"632991","Warehouse2",50,1,0
"573330","Warehouse1",50,1,0
"103739","Warehouse1",50,1,0
"103739","Warehouse2",50,1,0
"103739","Warehouse2",50,1,0
"103739","Warehouse2",50,1,0
"103739","Warehouse2",50,1,0
"103740","Warehouse1",50,1,0
"103740","Warehouse2",50,1,0
"103740","Warehouse2",50,1,0
"103740","Warehouse2",50,1,0
"103740","Warehouse2",50,1,0
"575255","Warehouse1",50,1,0
"575255","Warehouse2",50,1,0
"575255","Warehouse2",50,1,0
"575255","Warehouse2",50,1,0
"575255","Warehouse2",50,1,0
"408034","Warehouse1",50,1,0
"408034","Warehouse2",50,1,0
"408034","Warehouse2",50,1,0
"408034","Warehouse2",50,1,0
"408034","Warehouse2",50,1,0
"421430","Warehouse1",50,1,0
"421430","Warehouse2",50,1,0
"421419","Warehouse1",50,1,0
"421419","Warehouse2",50,1,0
"421426","Warehouse1",50,1,0
"421426","Warehouse2",50,0,0
"421428","Warehouse1",50,1,0
"421428","Warehouse2",50,1,0
"421429","Warehouse1",50,1,0
"421429","Warehouse2",50,1,0
"421432","Warehouse1",50,1,0
"421432","Warehouse2",50,1,0
"421434","Warehouse1",50,1,0
"421434","Warehouse2",50,1,0
"421433","Warehouse1",50,1,0
"421433","Warehouse2",50,1,0
"421435","Warehouse1",50,1,0
"421435","Warehouse2",50,1,0
"421538","Warehouse1",50,1,0
"421538","Warehouse2",50,1,0
"421539","Warehouse1",50,1,0
"421539","Warehouse2",50,1,0
"422743","Warehouse1",50,1,0
"422743","Warehouse2",50,1,0
"422744","Warehouse1",50,1,0
"422744","Warehouse2",50,1,0
"424242","Warehouse1",50,1,0
"424242","Warehouse2",50,1,0
"424243","Warehouse1",50,1,0
"424243","Warehouse2",50,1,0
"424496","Warehouse1",50,1,0
"424496","Warehouse2",50,1,0
"424503","Warehouse1",50,1,0
"424503","Warehouse2",50,1,0
"425079","Warehouse1",50,1,0
"425079","Warehouse2",50,1,0
"426583","Warehouse1",50,1,0
"426583","Warehouse2",50,1,0
"426586","Warehouse1",50,1,0
"426586","Warehouse2",50,1,0
"426588","Warehouse1",50,1,0
"426588","Warehouse2",50,1,0
"426590","Warehouse1",50,1,0
"426590","Warehouse2",50,1,0
"419897","Warehouse1",50,1,0
"419897","Warehouse2",50,1,0
"419897","Warehouse2",50,1,0
"419897","Warehouse2",50,1,0
"419897","Warehouse2",50,1,0
"621635","Warehouse1",50,1,0
"621635","Warehouse2",50,1,0
"621635","Warehouse2",50,1,0
"621635","Warehouse2",50,0,0
"621635","Warehouse2",50,1,0
"501517","Warehouse2",50,1,0
"501517","Warehouse2",50,1,0
"501517","Warehouse2",50,1,0
"501517","Warehouse2",50,1,0
"501517","Warehouse1",50,1,0
"574995","Warehouse1",50,1,0
"1000495","Warehouse1",50,1,0
"100331","Warehouse1",50,1,0
"107287","Warehouse1",50,1,0
"107287","Warehouse2",50,1,0
"107287","Warehouse2",50,1,0
"107287","Warehouse2",50,1,0
"107287","Warehouse2",50,1,0
"573882","Warehouse1",50,1,0
"573882","Warehouse2",50,1,0
"573882","Warehouse2",50,1,0
"573882","Warehouse2",50,1,0
"573882","Warehouse2",50,1,0
"410108","Warehouse1",50,1,0
"410108","Warehouse2",50,1,0
"410108","Warehouse2",50,1,0
"410108","Warehouse2",50,1,0
"410108","Warehouse2",50,1,0
"410090","Warehouse1",50,1,0
"410090","Warehouse2",50,1,0
"410090","Warehouse2",50,1,0
"410090","Warehouse2",50,1,0
"410090","Warehouse2",50,1,0
"424237","Warehouse1",50,1,0
"424237","Warehouse2",50,0,0
"419781","Warehouse1",50,1,0
"419781","Warehouse2",50,1,0
"419781","Warehouse2",50,1,0
"419781","Warehouse2",50,1,0
"419781","Warehouse2",50,1,0
"212444","Warehouse1",50,1,0
"212444","Warehouse2",50,0,0
"212444","Warehouse2",50,0,0
"212444","Warehouse2",50,0,0
"212444","Warehouse2",50,0,0
"621612","Warehouse1",50,1,0
"621612","Warehouse2",50,1,0
"621612","Warehouse2",50,1,0
"621612","Warehouse2",50,0,0
"621612","Warehouse2",50,1,0
"100430","Warehouse1",50,1,0
"100428","Warehouse1",50,1,0
"100429","Warehouse1",50,1,0
"508192","Warehouse1",50,1,0
"508192","Warehouse2",50,1,0
"508192","Warehouse2",50,1,0
"508192","Warehouse2",50,1,0
"508192","Warehouse2",50,1,0
"101452","Warehouse1",50,1,0
"101452","Warehouse2",50,1,0
"101452","Warehouse2",50,1,0
"101452","Warehouse2",50,1,0
"101452","Warehouse2",50,1,0
"101102","Warehouse2",50,0,0
"101102","Warehouse1",50,1,0
"101102","Warehouse2",50,0,0
"420519","Warehouse1",50,1,0
"420519","Warehouse2",50,1,0
"420512","Warehouse1",50,1,0
"420512","Warehouse2",50,1,0
"420515","Warehouse1",50,1,0
"420515","Warehouse2",50,1,0
"420518","Warehouse1",50,1,0
"420518","Warehouse2",50,1,0
"420526","Warehouse1",50,1,0
"420526","Warehouse2",50,1,0
"420561","Warehouse1",50,1,0
"420561","Warehouse2",50,1,0
"420560","Warehouse1",50,1,0
"420560","Warehouse2",50,1,0
"420559","Warehouse1",50,1,0
"420559","Warehouse2",50,1,0
"420562","Warehouse1",50,1,0
