abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross
,426587,DEFAULT,DE,EUR,8246,8246
,426588,DEFAULT,DE,EUR,2912,2912
,426590,DEFAULT,DE,EUR,1605,1605
,426591,DEFAULT,DE,EUR,920,920
,426615,DEFAULT,DE,EUR,11770,11770
,426620,DEFAULT,DE,EUR,1188,1188
,427913,DEFAULT,DE,EUR,1316,1316
,427914,DEFAULT,DE,EUR,2432,2432
,427915,DEFAULT,DE,EUR,1759,1759
,517598,DEFAULT,DE,EUR,8675,8675
,517630,DEFAULT,DE,EUR,14566,14566
,519762,DEFAULT,DE,EUR,18100,18100
,520561,DEFAULT,DE,EUR,37485,37485
,425086,DEFAULT,DE,EUR,3276,3276
,425096,DEFAULT,DE,EUR,4079,4079
,425097,DEFAULT,DE,EUR,1552,1552
,425098,DEFAULT,DE,EUR,1894,1894
,425099,DEFAULT,DE,EUR,2548,2548
,425100,DEFAULT,DE,EUR,2655,2655
,413850,DEFAULT,DE,EUR,46291,46291
,413851,DEFAULT,DE,EUR,21301,21301
,413852,DEFAULT,DE,EUR,21500,21500
,413853,DEFAULT,DE,EUR,25000,25000
,413854,DEFAULT,DE,EUR,37961,37961
,413849,DEFAULT,DE,EUR,23681,23681
,411648,DEFAULT,DE,EUR,33796,33796
,411649,DEFAULT,DE,EUR,33796,33796
,411650,DEFAULT,DE,EUR,33796,33796
,411651,DEFAULT,DE,EUR,36057,36057
,411652,DEFAULT,DE,EUR,36057,36057
,411653,DEFAULT,DE,EUR,36057,36057
,657712,DEFAULT,DE,EUR,12328,12328
,657713,DEFAULT,DE,EUR,12328,12328
,657714,DEFAULT,DE,EUR,12328,12328
,657715,DEFAULT,DE,EUR,12328,12328
,657716,DEFAULT,DE,EUR,12328,12328
,104074,DEFAULT,DE,EUR,81991,81991
,419780,DEFAULT,DE,EUR,37961,37961
,419781,DEFAULT,DE,EUR,28441,28441
,419803,DEFAULT,DE,EUR,62951,62951
,419869,DEFAULT,DE,EUR,3558,3558
,419871,DEFAULT,DE,EUR,30821,30821
,419872,DEFAULT,DE,EUR,4153,4153
,419874,DEFAULT,DE,EUR,4153,4153
,419873,DEFAULT,DE,EUR,6533,6533
,419875,DEFAULT,DE,EUR,6533,6533
,419876,DEFAULT,DE,EUR,35581,35581
,419879,DEFAULT,DE,EUR,23681,23681
,419880,DEFAULT,DE,EUR,23681,23681
,419897,DEFAULT,DE,EUR,58191,58191
,419898,DEFAULT,DE,EUR,41531,41531
,419899,DEFAULT,DE,EUR,11650,11650
,419900,DEFAULT,DE,EUR,11650,11650
,419904,DEFAULT,DE,EUR,93891,93891
,419905,DEFAULT,DE,EUR,105791,105791
,621612,DEFAULT,DE,EUR,1059100,1059100
,621614,DEFAULT,DE,EUR,1059100,1059100
,621613,DEFAULT,DE,EUR,1178100,1178100
,621635,DEFAULT,DE,EUR,1654100,1654100
,621617,DEFAULT,DE,EUR,975800,975800
,621618,DEFAULT,DE,EUR,975800,975800
,508155,DEFAULT,DE,EUR,38140,38140
,508161,DEFAULT,DE,EUR,72471,72471
,508189,DEFAULT,DE,EUR,70448,70448
,508149,DEFAULT,DE,EUR,113050,113050
,509119,DEFAULT,DE,EUR,28441,28441
,509120,DEFAULT,DE,EUR,28441,28441
,509126,DEFAULT,DE,EUR,45339,45339
,509127,DEFAULT,DE,EUR,45339,45339
,500961,DEFAULT,DE,EUR,15827,15827
,500962,DEFAULT,DE,EUR,13887,13887
,500967,DEFAULT,DE,EUR,17386,17386
,500968,DEFAULT,DE,EUR,15684,15684
,500979,DEFAULT,DE,EUR,26894,26894
,500980,DEFAULT,DE,EUR,25704,25704
,500985,DEFAULT,DE,EUR,26121,26121
,500986,DEFAULT,DE,EUR,24574,24574
,500991,DEFAULT,DE,EUR,26418,26418
,500992,DEFAULT,DE,EUR,25823,25823
,500997,DEFAULT,DE,EUR,26121,26121
,500998,DEFAULT,DE,EUR,24276,24276
,501001,DEFAULT,DE,EUR,31760,31760
,100289,DEFAULT,DE,EUR,159460,159460
,100295,DEFAULT,DE,EUR,118643,118643
,100292,DEFAULT,DE,EUR,173740,173740
,101767,DEFAULT,DE,EUR,171360,171360
,101100,DEFAULT,DE,EUR,43661,43661
,101101,DEFAULT,DE,EUR,43661,43661
,101102,DEFAULT,DE,EUR,43435,43435
,104153,DEFAULT,DE,EUR,11363,11363
,104156,DEFAULT,DE,EUR,10649,10649
,104441,DEFAULT,DE,EUR,15052,15052
,104442,DEFAULT,DE,EUR,13862,13862
,100664,DEFAULT,DE,EUR,29155,29155
,100667,DEFAULT,DE,EUR,29155,29155
,101941,DEFAULT,DE,EUR,69143,69143
,101942,DEFAULT,DE,EUR,69143,69143
,101943,DEFAULT,DE,EUR,69143,69143
,104512,DEFAULT,DE,EUR,12245,12245
,104513,DEFAULT,DE,EUR,12245,12245
,104514,DEFAULT,DE,EUR,12245,12245
,104515,DEFAULT,DE,EUR,12245,12245
,104516,DEFAULT,DE,EUR,12245,12245
,104517,DEFAULT,DE,EUR,12245,12245
,100618,DEFAULT,DE,EUR,20242,20242
,100543,DEFAULT,DE,EUR,14935,14935
,100615,DEFAULT,DE,EUR,17040,17040
,100545,DEFAULT,DE,EUR,18076,18076
,100547,DEFAULT,DE,EUR,21444,21444
,100273,DEFAULT,DE,EUR,22396,22396
,100204,DEFAULT,DE,EUR,22301,22301
,100220,DEFAULT,DE,EUR,23050,23050
,100236,DEFAULT,DE,EUR,25109,25109
,100252,DEFAULT,DE,EUR,26894,26894
,100286,DEFAULT,DE,EUR,29036,29036
,100152,DEFAULT,DE,EUR,27013,27013
,100169,DEFAULT,DE,EUR,28798,28798
,100187,DEFAULT,DE,EUR,29512,29512
,107059,DEFAULT,DE,EUR,11008,11008
,107058,DEFAULT,DE,EUR,11008,11008
,107057,DEFAULT,DE,EUR,11008,11008
,107065,DEFAULT,DE,EUR,11008,11008
,107063,DEFAULT,DE,EUR,11008,11008
,400075,DEFAULT,DE,EUR,19003,19003
,403124,DEFAULT,DE,EUR,22336,22336
,400435,DEFAULT,DE,EUR,15184,15184
,103839,DEFAULT,DE,EUR,47362,47362
,103837,DEFAULT,DE,EUR,71162,71162
,508089,DEFAULT,DE,EUR,22967,22967
,508323,DEFAULT,DE,EUR,23977,23977
,100556,DEFAULT,DE,EUR,17838,17838
,100555,DEFAULT,DE,EUR,17838,17838
,101087,DEFAULT,DE,EUR,82705,82705
,464004,DEFAULT,DE,EUR,219543,219543
,463995,DEFAULT,DE,EUR,0,0
,463993,DEFAULT,DE,EUR,41531,41531
,463994,DEFAULT,DE,EUR,40343,40343
,464007,DEFAULT,DE,EUR,0,0
,501516,DEFAULT,DE,EUR,73423,73423
,501517,DEFAULT,DE,EUR,73423,73423
,543027,DEFAULT,DE,EUR,133280,133280
,543029,DEFAULT,DE,EUR,177310,177310
,574994,DEFAULT,DE,EUR,84478,84478
,575000,DEFAULT,DE,EUR,84478,84478
,575006,DEFAULT,DE,EUR,84478,84478
,575012,DEFAULT,DE,EUR,84478,84478
,574997,DEFAULT,DE,EUR,84478,84478
,575003,DEFAULT,DE,EUR,84478,84478
,575009,DEFAULT,DE,EUR,84478,84478
,575015,DEFAULT,DE,EUR,84478,84478
,575001,DEFAULT,DE,EUR,86382,86382
,575007,DEFAULT,DE,EUR,86382,86382
,574995,DEFAULT,DE,EUR,86382,86382
,575013,DEFAULT,DE,EUR,86382,86382
,575004,DEFAULT,DE,EUR,86382,86382
,575010,DEFAULT,DE,EUR,86382,86382
,574998,DEFAULT,DE,EUR,86382,86382
,575016,DEFAULT,DE,EUR,86382,86382
,574968,DEFAULT,DE,EUR,7128,7128
,673327,DEFAULT,DE,EUR,20229,20229
,420834,DEFAULT,DE,EUR,823,823
,420833,DEFAULT,DE,EUR,737,737
,421781,DEFAULT,DE,EUR,1391,1391
,421770,DEFAULT,DE,EUR,1141,1141
,422525,DEFAULT,DE,EUR,963,963
,422520,DEFAULT,DE,EUR,1015,1015
,422522,DEFAULT,DE,EUR,1015,1015
,422526,DEFAULT,DE,EUR,963,963
,422529,DEFAULT,DE,EUR,1070,1070
,422528,DEFAULT,DE,EUR,791,791
,422602,DEFAULT,DE,EUR,107,107
,423103,DEFAULT,DE,EUR,213,213
,424451,DEFAULT,DE,EUR,277,277
,424453,DEFAULT,DE,EUR,277,277
,424452,DEFAULT,DE,EUR,277,277
,424494,DEFAULT,DE,EUR,309,309
,425138,DEFAULT,DE,EUR,2248,2248
,427912,DEFAULT,DE,EUR,1530,1530
,517629,DEFAULT,DE,EUR,13554,13554
,1001453,DEFAULT,DE,EUR,10399,10399
,1001454,DEFAULT,DE,EUR,10399,10399
,1001455,DEFAULT,DE,EUR,10399,10399
,1001456,DEFAULT,DE,EUR,10399,10399
